"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"BLACK HAWK ","8106 COTTER RD , WATERLOO , IA","IA","9","8","2004",-92.2592716,42.4007032
"BLACK HAWK ","114 WYCOMBE ST , WATERLOO , IA","IA","12","2","2005",-92.309252,42.486278
"BLACK HAWK ","213 WHITTIER AVENUE , WATERLOO , IA","IA","4","11","2006",-92.3614605,42.5130015
"BLACK HAWK ","801 COLORADO STREET , WATERLOO , IA","IA","10","30","2006",-92.312159,42.492601
"BLACK HAWK ","303 LAFAYETTE STREET , WATERLOO , IA","IA","2","9","2007",-92.337818,42.501162
"BLACK HAWK ","1267 RAVENWOOD ROAD , WATERLOO , IA","IA","2","15","2007",-92.3391635,42.4630974
"BLACK HAWK ","315 CLOUGH , WATERLOO , IA","IA","3","24","2007",-92.361771,42.488932
"BLACK HAWK ","811 HAWTHORNE AVENUE , WATERLOO , IA","IA","5","28","2007",-92.3469907,42.4813658
"BLACK HAWK ","52 FRANKLIN STREET , WATERLOO , IA","IA","10","26","2007",-92.340088,42.504801
"BLACK HAWK ","510 CANDLEWICK ROAD , WATERLOO , IA","IA","1","31","2008",-92.3759716,42.5308718
"BLACK HAWK ","1030 SUNRISE BOULEVARD , WATERLOO , IA","IA","2","13","2008",-92.370938,42.459097
"BLACK HAWK ","1230 STRATFORD , WATERLOO , IA","IA","11","8","2008",-92.3813799,42.504473
"BLACK HAWK ","302 COMMERCIAL STREET , WATERLOO , IA","IA","12","10","2008",-92.3430167,42.4968861
"BLACK HAWK ","2400  HAWTHORNE AVENUE  , WATERLOO , IA","IA","4","2","2009",-92.3168311,42.4810708
"BLACK HAWK ","1020 WEST THIRD, WATERLOO , IA","IA","4","22","2010",-92.351303,42.4897149
"BLACK HAWK ","324  FLETCHER AVENUE  , WATERLOO , IA","IA","4","26","2010",-92.3676108,42.4881424
"BLACK HAWK ","4424  LOGAN AVENUE  , WATERLOO , IA","IA","4","30","2010",-92.3369,42.562227
"BLACK HAWK ","330  CUTLER STREET  , WATERLOO , IA","IA","6","1","2010",-92.338643,42.516258
"BLACK HAWK ","732  3RD, WATERLOO , IA","IA","5","8","2011",-92.347849,42.492104
"BLACK HAWK ","226  CAMPBELL , WATERLOO , IA","IA","12","1","2011",-92.3583926,42.4840987
"BLACK HAWK ","306 W 11TH STREET , WATERLOO , IA","IA","12","18","2015",-92.3337287,42.4893423
"BOONE ","6100 WEST LINCOLN WAY 3 , AMES , IA","IA","5","19","2011",-93.6988049,42.0227372
"BOONE ","1804 3RD W , BOONE , IA","IA","5","12","2004",-93.9175872,42.059249
"BOONE ","308  JACKSON STREET  , BOONE , IA","IA","4","8","2010",-93.8675706,42.0592465
"BOONE ","  9TH STREET 111 , MADRID , IA","IA","1","7","2011",-93.8202553,41.8697279
"BOONE ","965 22ND DR 1 , ODGEN , IA","IA","1","26","2004",-93.097702,41.8780025
"BREMER ","225 5TH ST , JANESVILLE , IA","IA","2","3","2006",-92.4620039,42.64461
"BREMER ","1120 265 STREET , JANESVILLE , IA","IA","4","13","2007",-92.5309429,42.666825
"BREMER ","1485 BADGER AVE , PLAINFIELD , IA","IA","2","27","2004",-92.534298,42.834472
"BUCHANAN ","2940 DANIEL AVE , BRANDON , IA","IA","3","24","2004",-92.0257593,42.3647972
"BUCHANAN ","207 NORTH 3RD STREET , HAZLETON , IA","IA","11","17","2004",-91.9069932,42.6194644
"BUCHANAN ","1300 NORTHWEST 3RD STREET , INDEPENDENCE , IA","IA","12","7","2006",-91.9089818,42.4703634
"BUCHANAN ","635 PINE ST , LAMONT , IA","IA","12","16","2004",-91.641364,42.5999768
"BUCHANAN ","619 BUSH ST , LAMONT , IA","IA","1","4","2005",-91.6418544,42.598783
"BUCHANAN ","675 CONCORD ST , LAMONT , IA","IA","7","16","2005",-91.6402158,42.5994152
"BUCHANAN ","310 3RD STREET LOT # 5 , QUASQUETON , IA","IA","1","12","2008",-122.3988974,37.7835439
"BUENA VISTA ","439  600TH STREET  , ALTA , IA","IA","8","11","2012",-95.320186,42.648641
"BUENA VISTA ","7091/2  LAKE AVENUE , STORM LAKE , IA","IA","3","14","2016",-95.2007785,42.6619532
"BUTLER ","14815 HWY 57 , APLINGTON , IA","IA","8","4","2004",-92.9298188,42.5854201
"CALHOUN ","705 TH AVE , MANSON , IA","IA","9","16","2004",-94.5341421,42.5291439
"CASS ","1057 BIRCH AVE , CUMBERLAND , IA","IA","3","10","2004",-94.9009611,41.1412806
"CASS ","405 4TH ST , MARNE , IA","IA","4","1","2004",-95.1133884,41.4512241
"CASS ","507 CLARK AVE , MASSENA , IA","IA","1","22","2004",-94.7626958,41.2511211
"CEDAR ","21079 FIRST AVE , DURANT , IA","IA","4","14","2005",-90.897093,41.61327
"CEDAR ","15 BROOK SIDE DR , WEST BRANCH , IA","IA","3","4","2004",-93.8061129,41.6915272
"CEDAR ","310 300TH STREET , WEST BRANCH , IA","IA","9","22","2008",-91.3061723,41.6565443
"CERRO GORDO ","112 9TH N ST , CLEAR LAKE , IA","IA","10","29","2004",-93.377014,43.139051
"CERRO GORDO ","911 8TH NE ST , MASON CITY , IA","IA","1","29","2004",-93.182936,43.15898
"CERRO GORDO ","1623 FEDERAL , MASON CITY , IA","IA","3","25","2004",-93.2010726,43.1354465
"CERRO GORDO ","777 SOUTH EISENHOWER AVENUE , MASON CITY , IA","IA","10","25","2006",-93.2606225,43.1447313
"CHEROKEE ","5194 S AVE , CHEROKEE , IA","IA","12","28","2004",-95.5088162,42.7666268
"CHEROKEE ","223 WEST LOCUST , CHEROKEE , IA","IA","4","4","2006",-95.552588,42.74692
"CHICKASAW ","3085 270TH STREET , FREDERICKSBURG , IA","IA","4","12","2007",-92.142621,42.9653022
"CHICKASAW ","235  SOUTHEAST AVENUE  , FREDERICKSBURG , IA","IA","10","10","2013",-92.193329,42.9636301
"CHICKASAW ","200  DAWN DRIVE B , NASHUA , IA","IA","9","4","2010",-92.542012,42.9432106
"CHICKASAW ","99  GREELEY STREET  , NASHUA , IA","IA","7","4","2012",-92.540045,42.9544028
"CLARKE ","314 VALE S , OSCEOLA , IA","IA","1","7","2004",-93.775221,41.031283
"CLARKE ","263 MANOR DR , OSCEOLA , IA","IA","4","14","2004",-93.756322,41.020516
"CLARKE ","322 MAIN N ST , OSCEOLA , IA","IA","6","11","2004",-93.7656997,41.0382026
"CLARKE ","1888 OSAGE ST , OSCEOLA , IA","IA","3","3","2006",-93.848456,41.110686
"CLARKE ","425  TEMPLE, OSCEOLA , IA","IA","8","19","2010",-93.770468,41.0298915
"CLARKE ","217 EAST WEBSTER STREET 1 , OSCEOLA , IA","IA","3","22","2011",-93.762716,41.036704
"CLARKE ","616 NORTH PARK STREET  , OSCEOLA , IA","IA","7","27","2011",-93.764275,41.0413659
"CLAY ","2725 200TH AVENUE , FOSTORIA , IA","IA","4","24","2006",-95.1555519,43.2421877
"CLAY ","212 4TH W TRL , PETERSON , IA","IA","12","13","2004",-95.347577,42.920308
"CLAY ","113 MAIN STREET , ROYAL , IA","IA","5","18","2007",-95.282048,43.064119
"CLAY ","16 1ST E ST 2 , SPENCER , IA","IA","6","13","2004",-95.143542,43.138382
"CLAY ","1251 RIVER N RD , SPENCER , IA","IA","10","28","2005",-95.1601241,42.8993465
"CLAY ","3100  330TH STREET  , , IA","IA","4","22","2009",-94.974345,42.3109978
"CLAYTON ","405 S MAIN STREET , FARMERSBURG , IA","IA","3","3","2015",-91.3680068,42.9574476
"CLAYTON ","726  SECOND, GUTTENBERG , IA","IA","5","5","2011",-91.1019799,42.7931031
"CLAYTON ","115  SCHILLER, GUTTENBERG , IA","IA","10","15","2011",-91.0964849,42.7803877
"CLAYTON ","16998 KING ROAD , MCGREGOR , IA","IA","1","1","2008",-91.2199251,42.9852521
"CLAYTON ","109 1/2 ELKADER ST D , STRAWBERRY POINT , IA","IA","3","9","2004",-91.5342354,42.6843341
"CLINTON ","2604 FOURTH N ST 2007 , CLINTON , IA","IA","1","25","2004",-90.1838593,41.8768363
"CLINTON ","1415 13TH S AVE , CLINTON , IA","IA","5","5","2004",-90.2190107,41.8317707
"CLINTON ","2701 PERSHING BLVD 4 , CLINTON , IA","IA","1","13","2006",-90.1797211,41.8766093
"CLINTON ","62 21ST N AVE , CLINTON , IA","IA","1","25","2006",-90.1777499,41.8682634
"CLINTON ","335  1ST STREET  , CLINTON , IA","IA","9","19","2013",-90.1907255,41.8380654
"CLINTON ","1814  PERSHING BOULEVARD , CLINTON , IA","IA","6","17","2015",-90.1837648,41.8654809
"CLINTON ","700  ARGYLE COURT , CLINTON , IA","IA","6","29","2015",-90.2084864,41.8388471
"CLINTON ","924 11TH ST , DE WITT , IA","IA","3","12","2004",-90.5458329,41.8260372
"CLINTON ","1022 12TH AVE , DE WITT , IA","IA","4","23","2004",-90.5482356,41.8251236
"CRAWFORD ","202 BURTON AVENUE , ARION , IA","IA","3","21","2006",-95.4609478,41.9522334
"CRAWFORD ","1403 3RD AVE 3 , DENISON , IA","IA","2","9","2004",-95.3535382,42.013275
"CRAWFORD ","309 9TH S ST , DENISON , IA","IA","2","25","2005",-95.3612478,42.0133705
"CRAWFORD ","2910  30 HIGHWAY  , DENISON , IA","IA","7","6","2010",-95.3294614,42.0139477
"CRAWFORD ","3116 230TH ST , DOW CITY , IA","IA","1","27","2004",-95.4218051,41.9048961
"DALLAS ","2125 W AVE , DALLAS CENTER , IA","IA","6","17","2004",-93.8534712,41.7283629
"DALLAS ","705 5TH ST , PERRY , IA","IA","3","15","2004",-94.101469,41.834129
"DALLAS ","608 ELM STREET , VAN METER , IA","IA","5","11","2006",-93.953169,41.530913
"DALLAS ","302 MAIN ST 5 , WOODWARD , IA","IA","12","15","2004",-93.922433,41.855589
"DALLAS ","2201 OWL AVE , WOODWARD , IA","IA","2","15","2005",-93.8721113,41.8906598
"DAVIS ","26368 ICE AVE , BLOOMFIELD , IA","IA","8","22","2004",-92.4893847,40.6625824
"DAVIS ","405 DAVIS S ST , BLOOMFIELD , IA","IA","1","4","2005",-92.4176554,40.7485824
"DAVIS ","14318 WHEAT AVE , FLORIS , IA","IA","9","15","2004",-92.2074494,40.8132303
"DELAWARE ","22218 258 ST , DELHI , IA","IA","4","21","2004",-91.3612214,42.416003
"DELAWARE ","26061  210th AVENUE , DELHI , IA","IA","1","1","2016",-91.3854907,42.419498
"DELAWARE ","3238 200TH ST , HOPKINTON , IA","IA","3","8","2005",-91.4025467,42.318367
"DELAWARE ","204 SE CASCADE STREET , HOPKINTON , IA","IA","6","20","2015",-91.2469141,42.3423529
"DELAWARE ","808 WEST MAIN STREET , MANCHESTER , IA","IA","6","26","2007",-91.4672346,42.4838619
"DELAWARE ","3131/2 SOUTH BREWER STREET  , MANCHESTER , IA","IA","9","3","2013",-91.4542159,42.4840004
"DELAWARE ","1505  N FRANKLIN STREET 2 , MANCHESTER , IA","IA","9","16","2013",-91.4579122,42.5032514
"DELAWARE ","302  KANE STREET , MANCHESTER , IA","IA","5","6","2014",-91.4610087,42.4784443
"DELAWARE ","408  WARREN STREET , MANCHESTER , IA","IA","5","27","2014",-91.4623418,42.4802684
"DELAWARE ","500 EAST UNION STREET , MANCHESTER , IA","IA","7","13","2014",-91.4530647,42.4876644
"DES MOINES ","1111 FIFTH N ST , BURLINGTON , IA","IA","1","3","2004",-91.102382,40.819234
"DES MOINES ","1401 LINCOLN AVE , BURLINGTON , IA","IA","1","22","2004",-91.114846,40.822479
"DES MOINES ","512 STARR S ST , BURLINGTON , IA","IA","8","1","2004",-91.1222686,40.8046905
"DES MOINES ","1337 ASHMUN STREET , BURLINGTON , IA","IA","9","8","2004",-91.110124,40.822761
"DES MOINES ","812 LINDEN ST , BURLINGTON , IA","IA","10","16","2004",-91.106084,40.82134
"DES MOINES ","736 WHITEWOOD ST , BURLINGTON , IA","IA","11","6","2004",-91.106137,40.786519
"DES MOINES ","1825 DEHN ST , BURLINGTON , IA","IA","3","15","2005",-91.132358,40.828458
"DES MOINES ","201 STARR ST , BURLINGTON , IA","IA","11","22","2005",-91.122913,40.808463
"DES MOINES ","935 EIGHTH N ST , BURLINGTON , IA","IA","12","4","2005",-91.106501,40.8179779
"DES MOINES ","1825 DEHN STREET , BURLINGTON , IA","IA","3","1","2006",-91.132358,40.828458
"DES MOINES ","5943 BRUSH COLLEGE ROAD , BURLINGTON , IA","IA","1","24","2007",-91.171977,40.767629
"DES MOINES ","4200 SPRING LAKE ROAD , BURLINGTON , IA","IA","2","16","2007",-91.14371,40.741849
"DES MOINES ","1516 GROVE STREET , BURLINGTON , IA","IA","5","4","2007",-91.117889,40.8011229
"DES MOINES ","120 SOUTH CENTRAL , BURLINGTON , IA","IA","7","3","2007",-91.112042,40.809198
"DES MOINES ","1714 WEST ACRES DRIVE , BURLINGTON , IA","IA","7","5","2007",-91.118699,40.793345
"DES MOINES ","1620 MADISON , BURLINGTON , IA","IA","7","11","2007",-91.107113,40.790943
"DES MOINES ","1211 NORTH NINTH STREET , BURLINGTON , IA","IA","9","27","2007",-91.1073399,40.8208569
"DES MOINES ","405 SOUTH 10TH, BURLINGTON , IA","IA","10","16","2013",-91.1117716,40.8042408
"DES MOINES ","1310  JEFFERSON , BURLINGTON , IA","IA","3","4","2015",-91.114915,40.811972
"DES MOINES ","310 THIRD S ST , DANVILLE , IA","IA","11","9","2004",-91.3112869,40.8627718
"DES MOINES ","15001 250TH STREET , MEDIAPOLIS , IA","IA","6","12","2007",-91.2188164,41.0446646
"DES MOINES ","642 RAMSEY ST , WEST BURLINGTON , IA","IA","2","26","2005",-91.158759,40.818867
"DICKINSON ","2308 225TH AVE , MILFORD , IA","IA","1","17","2005",-95.1436454,43.3120193
"DICKINSON ","16415 255TH AVENUE , SPIRIT LAKE , IA","IA","4","16","2008",-95.079429,43.4089635
"DUBUQUE ","2270 JACKSON , DUBUQUE , IA","IA","1","9","2004",-90.6703086,42.5152045
"DUBUQUE ","590 CLARK DR , DUBUQUE , IA","IA","2","4","2004",-90.678646,42.51088
"DUBUQUE ","1780 LOCUST ST , DUBUQUE , IA","IA","2","16","2004",-90.671778,42.5069923
"DUBUQUE ","504 17TH W ST 1 , DUBUQUE , IA","IA","2","16","2004",-90.675243,42.506699
"DUBUQUE ","745 DAVIS ST , DUBUQUE , IA","IA","3","16","2004",-90.671614,42.529725
"DUBUQUE ","427 RHOMBERG AVE , DUBUQUE , IA","IA","4","13","2004",-90.665781,42.513395
"DUBUQUE ","2515 CENTRAL AVE 1 , DUBUQUE , IA","IA","4","27","2004",-90.674447,42.517684
"DUBUQUE ","11420 RUPP HOLLOW RD , DUBUQUE , IA","IA","5","12","2004",-90.7082609,42.551527
"DUBUQUE ","2805 JACKSON ST , DUBUQUE , IA","IA","5","19","2004",-90.677296,42.523255
"DUBUQUE ","440 ANGELLA #6 , DUBUQUE , IA","IA","7","23","2004",-90.6751005,42.5080238
"DUBUQUE ","1441 1/2 BLUFF ST , DUBUQUE , IA","IA","7","25","2004",-90.6666621,42.4925768
"DUBUQUE ","1360 MISSOURI ST , DUBUQUE , IA","IA","7","27","2004",-90.707994,42.496732
"DUBUQUE ","11420 RUPP HOLLOW RD , DUBUQUE , IA","IA","7","28","2004",-90.7082609,42.551527
"DUBUQUE ","1390 KAUFMANN AVE , DUBUQUE , IA","IA","8","19","2004",-90.695947,42.514891
"DUBUQUE ","2510 CENTRAL AVE 1 , DUBUQUE , IA","IA","10","8","2004",-90.6738522,42.5176452
"DUBUQUE ","430 KAUFMANN AVE , DUBUQUE , IA","IA","10","20","2004",-90.678123,42.513711
"DUBUQUE ","101 29 E ST , DUBUQUE , IA","IA","11","18","2004",-90.678757,42.524447
"DUBUQUE ","11294 ROCK GROVE CT , DUBUQUE , IA","IA","11","18","2004",-90.706679,42.6076934
"DUBUQUE ","1695 ALGONA N , DUBUQUE , IA","IA","11","23","2004",-90.692884,42.501742
"DUBUQUE ","20204 ST. JOSEPH DR , DUBUQUE , IA","IA","11","24","2004",-90.6840053,42.4472514
"DUBUQUE ","101 (A) 29TH E ST , DUBUQUE , IA","IA","12","30","2004",-90.678757,42.524447
"DUBUQUE ","2724 PINARD ST , DUBUQUE , IA","IA","1","23","2005",-90.673425,42.523645
"DUBUQUE ","1365 JACKSON 3 , DUBUQUE , IA","IA","2","21","2005",-90.665906,42.506563
"DUBUQUE ","364 1/2 HILL ST , DUBUQUE , IA","IA","3","29","2005",-90.6801412,42.4901806
"DUBUQUE ","101 29TH E ST , DUBUQUE , IA","IA","6","5","2005",-90.678757,42.524447
"DUBUQUE ","1903 GRACE ST , DUBUQUE , IA","IA","7","5","2005",-90.6906319,42.497134
"DUBUQUE ","2008 FOYE ST , DUBUQUE , IA","IA","11","9","2005",-90.6776862,42.5091364
"DUBUQUE ","745 GILLESPIE ST , DUBUQUE , IA","IA","11","10","2005",-90.6645718,42.5005583
"DUBUQUE ","2027 ELM ST , DUBUQUE , IA","IA","11","23","2005",-90.6666733,42.5126243
"DUBUQUE ","1157 IOWA ST , DUBUQUE , IA","IA","12","5","2005",-90.667901,42.503931
"DUBUQUE ","1907 1/2 JOHNSON STREET , DUBUQUE , IA","IA","2","26","2006",-90.6635874,42.5141921
"DUBUQUE ","3058 LEMON STREET , DUBUQUE , IA","IA","3","17","2006",-90.6827163,42.5258063
"DUBUQUE ","3601 1/2 LEMON STREET , DUBUQUE , IA","IA","10","17","2006",-90.6838312,42.5268814
"DUBUQUE ","1720 DELHI STREET , DUBUQUE , IA","IA","10","20","2006",-90.6885656,42.496956
"DUBUQUE ","10543 EMBERWOOD DRIVE , DUBUQUE , IA","IA","12","14","2006",-90.693453,42.552493
"DUBUQUE ","1665 WASHINGTON STREET , DUBUQUE , IA","IA","12","25","2006",-90.666074,42.5092408
"DUBUQUE ","2034 JACKSON STREET , DUBUQUE , IA","IA","1","13","2007",-90.6683505,42.5122442
"DUBUQUE ","1325 COX STREET , DUBUQUE , IA","IA","3","8","2007",-90.6777844,42.5021365
"DUBUQUE ","917 LINCOLN AVENUE , DUBUQUE , IA","IA","4","2","2007",-90.66286,42.518719
"DUBUQUE ","614 LORAS BOULEVARD , DUBUQUE , IA","IA","8","21","2007",-90.6749193,42.5040242
"DUBUQUE ","4163 BLUEBIRD DRIVE , DUBUQUE , IA","IA","2","16","2008",-90.6808677,42.540563
"DUBUQUE ","2170 JACKSON STREET , DUBUQUE , IA","IA","8","5","2008",-90.669403,42.513952
"DUBUQUE ","1356 ELM STREET , DUBUQUE , IA","IA","9","6","2008",-90.663337,42.507201
"DUBUQUE ","911 GARFIELD AVENUE , DUBUQUE , IA","IA","11","5","2008",-90.660822,42.517563
"DUBUQUE ","2724  PINARD STREET  , DUBUQUE , IA","IA","1","12","2010",-90.673425,42.523645
"DUBUQUE ","1704  GARFIELD AVENUE  , DUBUQUE , IA","IA","1","31","2010",-90.653979,42.524651
"DUBUQUE ","2904  BALKE STREET  , DUBUQUE , IA","IA","4","19","2010",-90.6734029,42.526676
"DUBUQUE ","2411  QUEEN, DUBUQUE , IA","IA","6","3","2010",-90.668849,42.517989
"DUBUQUE ","205 1/  KAUFMANN, DUBUQUE , IA","IA","9","10","2010",-90.674118,42.51325
"DUBUQUE ","2192  ORCHARD, DUBUQUE , IA","IA","6","7","2011",-90.658143,42.544813
"DUBUQUE ","2831  CENTRAL, DUBUQUE , IA","IA","8","3","2011",-90.67898,42.522985
"DUBUQUE ","613  GARFIELD AVENUE , DUBUQUE , IA","IA","12","7","2011",-90.663243,42.514734
"DUBUQUE ","2200  WINDSOR AVENUE  , DUBUQUE , IA","IA","2","15","2012",-90.666051,42.517003
"DUBUQUE ","1922  WHITE STREET 3 , DUBUQUE , IA","IA","2","29","2012",-90.6688185,42.5110542
"DUBUQUE ","2459  CENTRAL AVENUE  , DUBUQUE , IA","IA","7","18","2012",-90.673978,42.516813
"DUBUQUE ","513 EAST 24HT STREET  , DUBUQUE , IA","IA","7","18","2012",-90.6688829,42.517579
"DUBUQUE ","10131  METCALF LANE  , DUBUQUE , IA","IA","8","21","2012",-90.687278,42.417989
"DUBUQUE ","1001  GARFIELD AVENUE  , DUBUQUE , IA","IA","12","4","2012",-90.660161,42.518223
"DUBUQUE ","911  GARFIELD AVENUE  , DUBUQUE , IA","IA","12","19","2012",-90.660822,42.517563
"DUBUQUE ","2283  WHITGE STREET  , DUBUQUE , IA","IA","2","17","2013",-90.671582,42.515015
"DUBUQUE ","2665  WHITE STREET  , DUBUQUE , IA","IA","8","14","2013",-90.675944,42.520822
"DUBUQUE ","895  LOWELL SUMMIT  , DUBUQUE , IA","IA","1","9","2014",-90.6645718,42.5005583
"DUBUQUE ","2119  AVALON ROAD , DUBUQUE , IA","IA","1","2","2015",-90.711801,42.507416
"DUBUQUE ","2283  WHITE STREET , DUBUQUE , IA","IA","3","26","2015",-90.671582,42.515015
"DUBUQUE ","2256  WHITE STREET BOX 1/2 , DUBUQUE , IA","IA","4","14","2015",-90.6645718,42.5005583
"DUBUQUE ","1430  IOWA STREET , DUBUQUE , IA","IA","6","18","2015",-90.668588,42.506459
"DUBUQUE ","2613  CENTRAL AVENUE , DUBUQUE , IA","IA","8","3","2015",-90.676252,42.519754
"DUBUQUE ","20204 ST. JOSEPH DR , RICKARDSVILLE , IA","IA","10","10","2004",-90.88199,42.582857
"EMMET ","1095 SCHOOL ST , DOLLIVER , IA","IA","6","1","2004",-94.6183338,43.4660151
"FAYETTE ","17051 190TH STREET , HAWKEYE , IA","IA","5","27","2006",-91.9258639,42.9065585
"FAYETTE ","17783 PALACE ROAD , HAWKEYE , IA","IA","3","13","2007",-91.9135606,42.8874981
"FAYETTE ","215 KING ST , WEST UNION , IA","IA","2","25","2004",-91.815163,43.07217
"FAYETTE ","118 EAST ELM STREET  , WEST UNION , IA","IA","5","25","2010",-91.8071876,42.9612606
"FLOYD ","804 JOSLIN N ST , CHARLES CITY , IA","IA","2","18","2004",-92.677862,43.074457
"FLOYD ","1838 CEDARVIEW , CHARLES CITY , IA","IA","5","18","2007",-92.716236,43.093249
"FLOYD ","202 10TH AVENUE , CHARLES CITY , IA","IA","8","22","2008",-92.670764,43.071653
"FLOYD ","1902 KIRKWOOD AVENUE , CHARLES CITY , IA","IA","9","16","2008",-92.829246,43.08077
"FLOYD ","608  KELLOGG AVENUE , CHARLES CITY , IA","IA","12","15","2014",-92.682303,43.074399
"FLOYD ","1781 QUARRY RD , FLOYD , IA","IA","11","16","2004",-92.7422023,43.1029492
"FRANKLIN ","317 4TH ST , COULTER , IA","IA","3","6","2004",-93.369524,42.734189
"FRANKLIN ","306  FOREST, DOWS , IA","IA","9","1","2010",-93.498388,42.659
"FRANKLIN ","315 FIRST SW ST , HAMPTON , IA","IA","3","19","2004",-93.209048,42.738479
"GREENE ","307 NORTH OLIVE STREET , JEFFERSON , IA","IA","7","10","2006",-94.3707587,42.017337
"GRUNDY ","215 KOHLER , CONRAD , IA","IA","6","15","2007",-92.8746455,42.2247077
"GRUNDY ","107 6TH ST , GRUNDY CENTER , IA","IA","5","31","2004",-92.7713244,42.3673606
"GUTHRIE ","104 1ST W ST , GUTHRIE CENTER , IA","IA","2","9","2005",-94.5067968,41.6772274
"GUTHRIE ","424 SHERMAN ST , STUART , IA","IA","2","9","2004",-94.3141922,41.5081533
"HAMILTON ","2273 SAC AND FOX AVE , BLAIRSBURG , IA","IA","3","4","2004",-93.6108618,42.4602099
"HAMILTON ","2273 SAC & FOX AVE , BLAIRSBURG , IA","IA","3","12","2004",-95.7392969,35.1740874
"HAMILTON ","2749 230TH ST , BLAIRSBURG , IA","IA","12","8","2004",-93.6283459,42.4562832
"HAMILTON ","3057 TOLLMAN AVE , ELLSWORTH , IA","IA","1","7","2004",-93.6008643,42.3459105
"HAMILTON ","406 MEADOW LAKE STREET , JEWELL , IA","IA","3","8","2004",-93.6436209,42.2997298
"HAMILTON ","650 TAYLOR ST , STANHOPE , IA","IA","4","26","2004",-93.7946755,42.2865689
"HAMILTON ","1217 SECOND ST 17 , WEBSTER CITY , IA","IA","2","12","2004",-93.8339575,42.4695602
"HAMILTON ","1233  WATER, WEBSTER CITY , IA","IA","7","2","2010",-93.8339889,42.4657971
"HARDIN ","20879 290 ST , HUBBARD , IA","IA","3","26","2004",-93.292794,42.283445
"HARDIN ","3642 YOUNG AVE , RADCLIFFE , IA","IA","4","1","2005",-93.5017479,42.2610768
"HENRY ","109 OAK E , HILLSBORO , IA","IA","11","21","2004",-91.7121712,40.8372789
