"COUNTY","FullAddress","Month","Date","Year","Longitude","Latitude"
"CLARK ","4871 TIERRA VERDE ST , LAS VEGAS , NV",6,18,2004,-115.0408802,36.1009313
"CLARK ","4685 HARMON E AVE , LAS VEGAS , NV",7,5,2004,-115.07157,36.107356
"CLARK ","5793 GATEWAY , LAS VEGAS , NV",7,8,2004,-115.084807,36.083514
"CLARK ","6796 GREENGROVE W DR , LAS VEGAS , NV",7,8,2004,-115.240702,36.107805
"CLARK ","3564 HAVERHILL , LAS VEGAS , NV",7,15,2004,-115.1046462,36.1249005
"CLARK ","2701 NORTH RANCHO DRIVE 2089 , LAS VEGAS , NV",8,3,2004,-115.1944662,36.197614
"CLARK ","8728 BRODY ST , LAS VEGAS , NV",8,11,2004,-115.282063,36.103596
"CLARK ","1500 STARDUST ST L-3206 , LAS VEGAS , NV",8,21,2004,-115.1088939,36.1409659
"CLARK ","2300 ROCK SPRINGS DR 12/1075 , LAS VEGAS , NV",9,13,2004,-115.2459386,36.2019603
"CLARK ","4500 TROPICANA W AVE 1761 , LAS VEGAS , NV",9,16,2004,-115.201984,36.1027192
"CLARK ","4244 ROLLING STONE DRIVE , LAS VEGAS , NV",10,3,2004,-115.1398296,36.1699412
"CLARK ","9645 WEST TROPICANA AVENUE , LAS VEGAS , NV",10,5,2004,-115.302684,36.0996111
"CLARK ","2654 BRYAN DOUGLAS ST D , LAS VEGAS , NV",10,8,2004,-115.1398296,36.1699412
"CLARK ","4080 WARM SPRINGS W RD , LAS VEGAS , NV",10,8,2004,-115.19445,36.057536
"CLARK ","8025 RUSSELL W RD 2021 , LAS VEGAS , NV",10,24,2004,-115.2669049,36.0846696
"CLARK ","1625 CREST HAVEN AVE , LAS VEGAS , NV",10,28,2004,-115.225744,36.18978
"CLARK ","3040 MISTY HARBOR , LAS VEGAS , NV",10,28,2004,-115.283716,36.137399
"CLARK ","1693 HILLPATH TRAIL , LAS VEGAS , NV",10,29,2004,-115.191976,36.190257
"CLARK ","2725 WIGWAM W 2047 , LAS VEGAS , NV",10,31,2004,-115.1780422,36.0337002
"CLARK ","3812 DAISY ST 5 , LAS VEGAS , NV",11,1,2004,-115.1468157,36.1200938
"CLARK ","5083 VINCITOR` ST , LAS VEGAS , NV",11,1,2004,-115.324853,36.0968469
"CLARK ","9490 BERMUDA S ST 5-1034 , LAS VEGAS , NV",11,2,2004,-115.153523,36.016976
"CLARK ","205 HARMON E AVE 124 , LAS VEGAS , NV",11,15,2004,-115.162808,36.1076199
"CLARK ","4801 SPENCER S ST 149 , LAS VEGAS , NV",11,16,2004,-115.128571,36.1021018
"CLARK ","1500 KAREN E AVE 187 , LAS VEGAS , NV",12,1,2004,-115.1338002,36.140836
"CLARK ","4992 HAYSTACK S ST , LAS VEGAS , NV",12,10,2004,-115.061422,36.098565
"CLARK ","3290 RANCHO N RD 2E651 , LAS VEGAS , NV",2,8,2005,-115.1398296,36.1699412
"CLARK ","4608 EXPOSITION AVE , LAS VEGAS , NV",2,14,2005,-115.202902,36.153142
"CLARK ","909 GOLDEN HAWK , LAS VEGAS , NV",2,15,2005,-115.237547,36.181742
"CLARK ","800 CONNIE COURT , LAS VEGAS , NV",3,10,2005,-115.241713,36.16264
"CLARK ","1752 YELLOW ROSE N ST , LAS VEGAS , NV",3,23,2005,-115.200864,36.191159
"CLARK ","5078 MOUNTAIN VISTA ST , LAS VEGAS , NV",3,27,2005,-115.072932,36.096885
"CLARK ","3600 WATERHOLE STREET , LAS VEGAS , NV",3,30,2005,-115.215574,36.224495
"CLARK ","6301 ARLINGTON ST , LAS VEGAS , NV",4,8,2005,-115.0655215,36.1554712
"CLARK ","8352 COVE LANDING AVE , LAS VEGAS , NV",4,15,2005,-115.275443,36.169905
"CLARK ","4313 MAYFLOWER W , LAS VEGAS , NV",6,10,2005,-115.198987,36.167985
"CLARK ","6649 DELPHINIUM AVE , LAS VEGAS , NV",7,18,2005,-115.241654,36.234947
"CLARK ","4117 PIERCE WAY , LAS VEGAS , NV",7,29,2005,-115.086457,36.175806
"CLARK ","701 SOUTH MALLARD STREET , LAS VEGAS , NV",8,5,2005,-115.22308,36.164159
"CLARK ","811 KENNY S WAY , LAS VEGAS , NV",8,31,2005,-115.1848423,36.1621594
"CLARK ","1420 HARRIS AVE 10 , LAS VEGAS , NV",9,6,2005,-115.1278234,36.1775033
"CLARK ","3709 STEINBECK , LAS VEGAS , NV",9,24,2005,-115.081537,36.227638
"CLARK ","1350 TOWN CENTER N DR 2/2010 , LAS VEGAS , NV",9,26,2005,-115.3063474,36.184262
"CLARK ","5795 FLAMINGO W RD 10-137 , LAS VEGAS , NV",11,20,2005,-115.220367,36.111578
"CLARK ","3705 COLFAX , LAS VEGAS , NV",12,17,2005,-115.243675,36.227631
"CLARK ","6236 BARKSTONE AVE , LAS VEGAS , NV",12,29,2005,-115.231398,36.217026
"CLARK ","985 GRAND CERRITOS , LAS VEGAS , NV",2,8,2006,-115.141606,35.9971094
"CLARK ","4217 BAXTER PLACE , LAS VEGAS , NV",3,1,2006,-115.198195,36.1603009
"CLARK ","1700 ALTA W DR 12/2046 , LAS VEGAS , NV",3,25,2006,-115.1646365,36.1670673
"CLARK ","4237 BETH AVE , LAS VEGAS , NV",4,9,2006,-115.198593,36.196786
"CLARK ","9050 WARM SPRINGS W RD 1059 , LAS VEGAS , NV",4,12,2006,-115.289717,36.057409
"CLARK ","5900 WEST TROPICANA BOULEVARD , LAS VEGAS , NV",4,14,2006,-115.2206293,36.1021054
"CLARK ","8710 HORIZON WIND , LAS VEGAS , NV",4,19,2006,-115.281637,36.016794
"CLARK ","1420 HELM DRIVE , LAS VEGAS , NV",4,20,2006,-115.133439,36.06837
"CLARK ","5047 DURANTE , LAS VEGAS , NV",4,25,2006,-115.145136,36.098535
"CLARK ","3975 EAST LAKE MEAD BOULEVARD , LAS VEGAS , NV",5,3,2006,-115.0875096,36.1947502
"CLARK ","7160 AZURE DRIVE , LAS VEGAS , NV",5,9,2006,-115.2874621,36.2736995
"CLARK ","5669 PALMYRA , LAS VEGAS , NV",6,15,2006,-115.2191953,36.1331332
"CLARK ","6621 BEACH PLUM , LAS VEGAS , NV",6,29,2006,-115.028791,36.199921
"CLARK ","3654 SPRING SHOWER , LAS VEGAS , NV",7,9,2006,-115.264779,36.122821
"CLARK ","8653 TOSCANA , LAS VEGAS , NV",8,21,2006,-115.281605,36.134711
"CLARK ","4033 NIGHTINGALE COURT , LAS VEGAS , NV",8,22,2006,-115.195591,36.165478
"CLARK ","7183 CLEARWATER STREET , LAS VEGAS , NV",8,26,2006,-115.248767,36.113718
"CLARK ","4033 NIGHTINGALE COURT , LAS VEGAS , NV",9,6,2006,-115.195591,36.165478
"CLARK ","9625 WEST RUSSELL ROAD , LAS VEGAS , NV",2,8,2007,-115.3030607,36.0848042
"CLARK ","2219 NORTH RANCHO DRIVE , LAS VEGAS , NV",9,10,2007,-115.1986755,36.2014742
"CLARK ","3941 LA CRUZ COURT , LAS VEGAS , NV",11,10,2007,-115.09003,36.159689
"CLARK ","3513 NORTH NELLIS BOULEVARD , LAS VEGAS , NV",11,20,2007,-115.064438,36.223966
"CLARK ","5400 WEST CHEYENNE AVENUE , LAS VEGAS , NV",12,16,2007,-115.2178378,36.217882
"CLARK ","220  PRINCE LANE  , LAS VEGAS , NV",4,21,2009,-115.085066,36.165579
"CLARK ","5454  DUNGAREE, LAS VEGAS , NV",5,6,2009,-115.218447,36.0902559
"CLARK ","8840 SOUTH LAS VEGAS BOULEVARD 1 , LAS VEGAS , NV",11,21,2011,-115.1722293,36.0291648
"CLARK ","1901 NORTH JONES BOULEVARD 1085 , LAS VEGAS , NV",1,21,2012,-115.2235767,36.1928888
"CLARK ","3825  CAMBRIDGE STREET 214 , LAS VEGAS , NV",9,3,2012,-115.143007,36.119801
"CLARK ","4375 EAST SAHARA AVENUE  BOX 369 , LAS VEGAS , NV",12,17,2014,-115.305116,36.127294
"CLARK ","4323 YONKWOOD , NORTH LAS VEGAS , NV",2,27,2004,-115.1175013,36.1988592
"CLARK ","1831 YALE STREET , NORTH LAS VEGAS , NV",11,7,2004,-115.1361082,36.1932878
"ELKO ","500  HOT SPRINGS ROAD  , ELKO , NV",6,21,2010,-115.777566,40.820613
"LYON ","255 VINE ST , FERNLEY , NV",4,11,2005,-119.2365638,39.6095042
"LYON ","273 WILDWOOD ST , FERNLEY , NV",5,7,2005,-119.2314,39.612537
"LYON ","888 G ST , FERNLEY , NV",6,3,2005,-119.2328615,39.60093
"LYON ","330 MAPLE ST , FERNLEY , NV",6,9,2005,-119.2422005,39.6044276
"WASHOE ","255 SIERRA N AVE , RENO , NV",4,22,2004,-119.8150996,39.5274396
"WASHOE ","9865 NORTH VIRGINIA STREET 3 , RENO , NV",10,5,2004,-119.880679,39.612065
"WASHOE ","2150 NORTH SUTRO STREET , RENO , NV",1,23,2007,-119.797814,39.549774
"WASHOE ","2150 VICTORIAN AVE 123 , SPARKS , NV",5,15,2004,-119.7723788,39.5354169
"WASHOE ","2001 VICTORIAN AVE , SPARKS , NV",7,27,2004,-119.7704739,39.5352297
"WASHOE ","2955 LOS ARBOLES LANE , SPARKS , NV",7,28,2004,-119.644082,39.691244
"WASHOE ","5760 BOZIC LANE , SPARKS , NV",10,11,2005,-119.769532,39.60217
"WASHOE ","5310 CHOCOLATE DRIVE , SPARKS , NV",5,8,2007,-119.788654,39.586007
"WASHOE ","5245 CARROL DRIVE , SPARKS , NV",5,11,2007,-119.77863,39.583377
"WASHOE ","117 EAST 8TH AVENUE , SUN VALLEY , NV",3,25,2006,-119.779703,39.603926
