"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"BARRY ","204 WASHINGTON STREET , EXETER , MO","MO",7,2,2008,-93.9379585,36.6734548
"BARRY ","5003  HIGHWAY 76, EXETER , MO","MO",4,23,2010,-94.0197107,36.6973709
"BARRY ","HCR 1 1248 , GOLDEN , MO","MO",1,6,2004,-93.6538026,36.5242346
"BARRY ","414 CALE W , MONETT , MO","MO",8,31,2004,-93.9326136,36.9216409
"BARRY ","364 FARM ROAD 1100 , MONETT , MO","MO",11,8,2004,-93.9006695,36.9181082
"BARRY ","247 FARM ROAD 1050 A , MONETT , MO","MO",12,14,2004,-93.8824382,36.9280282
"BARRY ","320 FR 1052 , MONETT , MO","MO",7,12,2005,-93.9007474,36.9151567
"BARRY ","147 FR 1050 A , MONETT , MO","MO",9,2,2005,-93.8824382,36.9280282
"BARRY ","602 NORTH LINCOLN STREET , MONETT , MO","MO",10,12,2006,-93.9312437,36.9241222
"BARRY ","415 WEST CLEVELNAD , MONETT , MO","MO",11,7,2006,-93.9314081,36.9288339
"BARRY ","501 EAST CR , MONETT , MO","MO",12,11,2006,-93.9180684,36.9177409
"BARRY ","503 THIRD STREET , MONETT , MO","MO",11,4,2008,-93.9257218,36.923602
"BARRY ","526 WEST LOGAN STREET  , MONETT , MO","MO",7,7,2011,-93.9341173,36.9202592
"BARRY ","5TH N ST , PURDY , MO","MO",4,6,2004,-93.9186129,36.818185
"BARRY ","1130 OLD MAIL ROUTE RD , SELIGMAN , MO","MO",7,15,2004,-93.9396444,36.5225707
"BARRY ","159 FRISCO RD 159 , SELIGMAN , MO","MO",7,21,2004,-93.9400522,36.5202517
"BARRY ","1700 ROUTE 1 , SELIGMAN , MO","MO",7,21,2004,-93.9378953,36.534143
"BARRY ","RT 1 1470 , SELIGMAN , MO","MO",4,14,2005,-93.9378953,36.534143
"BARRY ","28944  MEADOW LANE F , SELIGMAN , MO","MO",4,3,2009,-93.9320046,36.5141517
"BARRY ","8145  RIDGE CREST  , SELIGMAN , MO","MO",4,27,2010,-93.9314183,36.517706
"BARRY ","29016  MAIN STREET C , SELIGMAN , MO","MO",5,21,2010,-93.9383873,36.52799
"BARRY ","4549 ROUTE 1 , SHELL KNOB , MO","MO",4,30,2004,-93.5609732,36.6543454
"BARRY ","1001 ROUTE 1 , SHELL KNOB , MO","MO",3,18,2008,-93.5609732,36.6543454
"BARRY ","25318 RIVERSIDE LANE , SHELL KNOB , MO","MO",10,3,2008,-93.6209051,36.5984896
"BARRY ","203  MAIN STREET  , WHEATON , MO","MO",5,11,2009,-94.0555589,36.7628794
"BARTON ","907 PINE ST , GOLDEN CITY , MO","MO",7,17,2004,-94.0952847,37.390786
"BARTON ","1105 HICKS , GOLDEN CITY , MO","MO",1,30,2005,-94.0926901,37.3893068
"BARTON ","1000 BROCK ST , GOLDEN CITY , MO","MO",4,23,2005,-94.0971261,37.3908391
"BARTON ","1704 HIDDEN LANE , LAMAR , MO","MO",7,11,2007,-94.2647678,37.4868352
"BARTON ","617 NORTHWEST 145TH LANE , LIBERAL , MO","MO",2,28,2007,-94.5566061,37.5948578
"BARTON ","210  KNEELAND STREET  , LIBERAL , MO","MO",11,12,2012,-94.5247331,37.561679
"BARTON ","367 NORTHWEST 176TH LANE , MINDENMINES , MO","MO",5,14,2007,-94.6159993,37.5583537
"BARTON ","601 TUCKER , MINDENMINES , MO","MO",8,30,2007,-94.588283,37.4740954
"BARTON ","107 EAST 11TH STREET , MINDENMINES , MO","MO",9,7,2007,-94.5887869,37.4791194
"BARTON ","405 TUCKER , MINDENMINES , MO","MO",3,5,2008,-94.588283,37.4740954
"BATES ","245 1 RR , ADRIAN , MO","MO",2,15,2005,-94.4278108,38.414586
"BATES ","411 VIRGINIA , ADRIAN , MO","MO",3,20,2008,-94.3517479,38.3977877
"BATES ","617 PINE , BUTLER , MO","MO",8,31,2004,-94.3417548,38.2601553
"BATES ","400 EAST FORT SCOTT , BUTLER , MO","MO",11,25,2007,-94.3284255,38.2564855
"BATES ","308  WEST HARRISON, BUTLER , MO","MO",4,28,2009,-94.3356226,38.2611157
"BATES ","704 OLIVE E , RICH HILL , MO","MO",5,25,2004,-94.3604899,38.098457
"BENTON ","14225 SILVER LANE , COLE CAMP , MO","MO",3,2,2007,-93.113975,38.539877
"BENTON ","Route 2 91J , EDWARDS , MO","MO",7,29,2004,-93.140553,38.2332424
"BENTON ","29252 ZEUS DR , EDWARDS , MO","MO",6,2,2005,-93.170477,38.252667
"BENTON ","21689 RT T , LINCOLN , MO","MO",12,9,2005,-95.3109884,40.4520229
"BENTON ","516 STATE ST , WARSAW , MO","MO",1,2,2004,-93.3779904,38.2413939
"BENTON ","612 ILLINOIS ST , WARSAW , MO","MO",8,29,2004,-93.3732936,38.2407803
"BENTON ","911 POLK ST , WARSAW , MO","MO",1,31,2005,-93.3796867,38.2467157
"BENTON ","26288 RT OO , WARSAW , MO","MO",4,2,2006,-93.3286554,38.276276
"BOLLINGER ","201 3RD STREET , MARBLE HILL , MO","MO",6,27,2006,-89.9821194,37.2979331
"BOLLINGER ","1128 COUNTY ROAD 352 , MARBLE HILL , MO","MO",11,3,2007,-89.9319919,37.447058
"BOLLINGER ","COUNTY 902 N RD , PATTON , MO","MO",3,30,2004,-90.03186,37.5365089
"BOLLINGER ","51 N HWY 347 , PATTON , MO","MO",9,13,2004,-90.0176662,37.496977
"BOONE ","18399 RODDY RD , CENTRALIA , MO","MO",2,23,2004,-92.1588355,39.1708785
"BOONE ","407 SIMS ST , CENTRALIA , MO","MO",3,15,2005,-92.134681,39.206214
"BOONE ","801 ALLEN ST LOT 6 , CENTRALIA , MO","MO",4,14,2005,-92.1412239,39.200691
"BOONE ","17100  RICHARDSON DRIVE , CLARK , MO","MO",1,4,2012,-92.4121569,39.161052
"BOONE ","6450 SOUTHWEST WAY , COLUMBIA , MO","MO",1,25,2004,-92.3674685,38.8766507
"BOONE ","1111 SOUTH ELIZABETH E 1 , COLUMBIA , MO","MO",2,25,2004,-92.3244886,39.0200011
"BOONE ","1602 MILLS DR 4 , COLUMBIA , MO","MO",3,24,2004,-92.3644486,38.9341354
"BOONE ","4514 BROADWAY W , COLUMBIA , MO","MO",5,13,2004,-92.403369,38.956308
"BOONE ","6540 SOUTH WEST S WAY , COLUMBIA , MO","MO",7,27,2004,-92.367217,38.876071
"BOONE ","1900 I-70 SW DR , COLUMBIA , MO","MO",7,31,2004,-92.3673462,38.9662448
"BOONE ","1103 MEHL RD 7 , COLUMBIA , MO","MO",4,6,2005,-92.2977049,38.9619387
"BOONE ","202 PINEWOOD DR , COLUMBIA , MO","MO",4,7,2005,-92.356321,38.956414
"BOONE ","405 NORTH GARTH AVENUE , COLUMBIA , MO","MO",11,28,2007,-92.3391036,38.9572376
"BOONE ","1160  CINNAMON HILL LANE  , COLUMBIA , MO","MO",4,27,2009,-92.2940873,38.9371673
"BOONE ","800 WEST STADIUM BOULEVARD  , COLUMBIA , MO","MO",5,8,2009,-92.3504468,38.9378407
"BOONE ","5407  KELSEY DRIVE  , COLUMBIA , MO","MO",8,10,2011,-92.2539046,38.9754926
"BOONE ","7703  LA PORTE AVENUE  , COLUMBIA , MO","MO",2,11,2014,-92.2637482,39.0374693
"BUCHANAN ","14578 SOUTHEAST 43RD ROAD  , FAUCETT , MO","MO",6,30,2009,-94.791182,39.595768
"BUCHANAN ","1211 JOSEPH W , SAINT JOSEPH , MO","MO",9,19,2005,-94.878514,39.7051919
"BUCHANAN ","2614 13TH S ST , SAINT JOSEPH , MO","MO",12,2,2005,-94.844824,39.741264
"BUCHANAN ","3124 ANNA ROAD , SAINT JOSEPH , MO","MO",2,7,2006,-94.816552,39.725131
"BUCHANAN ","140 COUNTRYSIDE LANE , SAINT JOSEPH , MO","MO",7,11,2006,-94.8290235,39.7329496
"BUCHANAN ","211 NORTH 21ST STREET , SAINT JOSEPH , MO","MO",12,15,2006,-94.834754,39.7677819
"BUCHANAN ","531 NORTH 24TH , SAINT JOSEPH , MO","MO",10,6,2007,-94.8312569,39.771316
"BUCHANAN ","218 WEST ROSINE , SAINT JOSEPH , MO","MO",2,28,2008,-94.861684,39.776719
"BUCHANAN ","809 NORTH 25TH , SAINT JOSEPH , MO","MO",5,25,2008,-94.8303484,39.7745008
"BUCHANAN ","2208 SOUTH 12TH , SAINT JOSEPH , MO","MO",7,23,2008,-94.8456526,39.7465864
"BUCHANAN ","2602 OLIVE , SAINT JOSEPH , MO","MO",12,2,2008,-94.8291239,39.758739
"BUCHANAN ","711 NORTH 22ND STREET 208 , SAINT JOSEPH , MO","MO",4,20,2010,-94.8338349,39.773347
"BUCHANAN ","718  MASON, SAINT JOSEPH , MO","MO",3,2,2011,-94.850533,39.711736
"BUCHANAN ","2018  JAMESPORT, SAINT JOSEPH , MO","MO",11,6,2011,-94.8869004,39.7146804
"BUTLER ","6265 HIGHWAY CC , BROSELEY , MO","MO",12,29,2008,-90.1742635,36.6385198
"BUTLER ","850  COUNTY ROAD 620, BROSELEY , MO","MO",4,14,2009,-90.3158045,36.7511126
"BUTLER ","14193  HIGHWAY 51, BROSELEY , MO","MO",5,8,2009,-90.2433919,36.6783233
"BUTLER ","9067  AA HIGHWAY, BROSELEY , MO","MO",5,16,2009,-90.2907855,36.6910491
"BUTLER ","104 LINCOLN ST , FISK , MO","MO",3,8,2004,-90.2070366,36.779727
"BUTLER ","813 HWY FF , FISK , MO","MO",12,21,2006,-90.2091801,36.7654398
"BUTLER ","2534 CR 369 , HARVIELL , MO","MO",12,6,2006,-90.5922532,36.6273935
"BUTLER ","1089 COUNTY ROAD 364 , HARVIELL , MO","MO",3,4,2008,-90.5524851,36.6424032
"BUTLER ","1873 NN HWY , POPLAR BLUFF , MO","MO",10,5,2004,-90.3554035,36.8078384
"BUTLER ","284 MERIDIAN LN , POPLAR BLUFF , MO","MO",2,16,2005,-90.5823825,36.7630961
"BUTLER ","1755 COUNTY ROAD 616 , POPLAR BLUFF , MO","MO",4,7,2005,-90.3288672,36.6924851
"BUTLER ","346 COUNTY ROAD 564 , POPLAR BLUFF , MO","MO",12,9,2005,-90.3291445,36.7868403
"BUTLER ","2564 HWY 142 , POPLAR BLUFF , MO","MO",2,9,2006,-90.4101739,36.6968425
"BUTLER ","2493 WEST COUNTY ROAD 572 , POPLAR BLUFF , MO","MO",4,12,2007,-90.2811678,36.846016
"BUTLER ","99 WEST COUNTY ROAD 567 , POPLAR BLUFF , MO","MO",5,3,2007,-90.3076963,36.7843019
"BUTLER ","40 EAST MOSEY LANE , POPLAR BLUFF , MO","MO",5,4,2007,-90.4741085,36.7667542
"BUTLER ","618 EAST SOUTH B STREET , POPLAR BLUFF , MO","MO",5,23,2007,-90.3904597,36.7489396
"BUTLER ","3315 WEST JIMMY LANE , POPLAR BLUFF , MO","MO",8,10,2007,-90.415925,36.793738
"BUTLER ","1235 GRAND , POPLAR BLUFF , MO","MO",10,19,2007,-90.3903529,36.7676781
"BUTLER ","812 WEST HENDRIX , POPLAR BLUFF , MO","MO",10,23,2007,-90.4001979,36.775548
"BUTLER ","1003 SOUTH JIMMY LANE , POPLAR BLUFF , MO","MO",11,27,2007,-90.4159839,36.7936665
"BUTLER ","812 HENDRIX , POPLAR BLUFF , MO","MO",12,19,2007,-90.4001979,36.775548
"BUTLER ","2703 EAST SHADDY LANE , POPLAR BLUFF , MO","MO",3,11,2008,-90.4068145,36.785161
"BUTLER ","823 WEST HART , POPLAR BLUFF , MO","MO",10,1,2008,-90.4040237,36.7709797
"BUTLER ","1592  COUNTY ROAD 608, POPLAR BLUFF , MO","MO",4,14,2009,-90.3686833,36.7221837
"BUTLER ","1079  HIGHWAY T, POPLAR BLUFF , MO","MO",5,6,2009,-90.392888,36.7569994
"BUTLER ","2536  COUNTY ROAD 521, POPLAR BLUFF , MO","MO",5,13,2009,-90.4959032,36.8883639
"BUTLER ","829  PARK STREET  , POPLAR BLUFF , MO","MO",7,12,2010,-90.4014476,36.7540035
"BUTLER ","1027  COUNTY ROAD 605 , POPLAR BLUFF , MO","MO",3,18,2011,-90.3828676,36.7271034
"BUTLER ","704  KINZER STREET  , POPLAR BLUFF , MO","MO",7,5,2011,-90.3987496,36.7600617
"BUTLER ","1014  COUNTY RD 605, POPLAR BLUFF , MO","MO",12,13,2011,-90.3827783,36.7262727
"BUTLER ","2064  53 HIGHWAY  , POPLAR BLUFF , MO","MO",12,17,2011,-90.3835603,36.7232113
"BUTLER ","705  FOLEY STREET  , POPLAR BLUFF , MO","MO",1,2,2012,-90.3975533,36.7723788
"BUTLER ","5705  CEDAR VALLEY DR.  , POPLAR BLUFF , MO","MO",1,3,2012,-90.4601216,36.7494664
"BUTLER ","2890 COUNTY ROAD 223 , QULIN , MO","MO",1,6,2005,-90.22986,36.5214048
"BUTLER ","3270 HIGHWAY N , QULIN , MO","MO",8,3,2005,-90.2473246,36.5958908
"BUTLER ","903 EAST SECOND STREET , QULIN , MO","MO",5,9,2007,-90.2472915,36.5972655
"BUTLER ","4018 WEST HIGHWAY N , QULIN , MO","MO",9,1,2007,-90.2473246,36.5958908
"BUTLER ","180 LAKE CREEK DR , WILLIAMSVILLE , MO","MO",7,27,2005,-90.5267456,36.9261032
"CALDWELL ","32867 240TH ST , HAMILTON , MO","MO",8,14,2004,-93.9460562,39.8066442
"CALDWELL ","4694 STATE HH W HWY , KINGSTON , MO","MO",8,26,2005,-94.0885235,39.6413335
"CALDWELL ","200 WEST CENTER E ST , POLO , MO","MO",2,5,2004,-94.0408816,39.5532601
"CALDWELL ","2501 SOUTHWEST HIGHWAY 116 , POLO , MO","MO",2,5,2007,-93.9933961,39.568058
"CALLAWAY ","1107 SOUTH SUMMIT DRIVE , HOLTS SUMMIT , MO","MO",10,12,2007,-92.1408503,38.6232049
"CALLAWAY ","234 JEFFERSON ROAD , HOLTS SUMMIT , MO","MO",10,29,2008,-92.1055542,38.6543773
"CALLAWAY ","295  SOUTH SUMMIT DRIVE  , HOLTS SUMMIT , MO","MO",10,29,2012,-92.1190261,38.6481791
"CAMDEN ","1411 STATE HIGHWAY 73 , BRANCH , MO","MO",2,9,2004,-93.0051953,37.9111679
"CAMDEN ","144 DUSTY TRL , LINN CREEK , MO","MO",6,28,2004,-92.6877773,38.0563267
"CAMDEN ","1411 STATE 73 HWY , MACKS CREEK , MO","MO",3,1,2004,-93.0051953,37.9111679
"CAMDEN ","167 ARAPAHOE RD , MACKS CREEK , MO","MO",5,10,2005,-92.9693565,37.9664227
"CAMDEN ","5042 HIGHWAY 54 E , OSAGE BEACH , MO","MO",1,11,2004,-92.6461657,38.1332673
"CAMDEN ","4503 BEACH DRIVE , OSAGE BEACH , MO","MO",5,1,2008,-92.6238861,38.1537705
"CAMDEN ","1073 ROBINHOOD , ROACH , MO","MO",2,4,2005,-92.8923186,38.1597499
"CAPE GIRARDEAU ","35 FREDERICK N , CAPE GIRARDEAU , MO","MO",8,17,2004,-89.5254062,37.3050362
"CAPE GIRARDEAU ","1033 MIDDLE N , CAPE GIRARDEAU , MO","MO",11,20,2004,-89.522501,37.317646
"CAPE GIRARDEAU ","1531 GOOD HOPE ST , CAPE GIRARDEAU , MO","MO",10,13,2005,-89.5397349,37.300778
"CAPE GIRARDEAU ","509 ALBERT , CAPE GIRARDEAU , MO","MO",12,30,2006,-89.5461749,37.2990872
"CAPE GIRARDEAU ","1927 NORTH KINGSHIGHWAY 20 , CAPE GIRARDEAU , MO","MO",3,14,2007,-89.5802857,37.3331883
"CAPE GIRARDEAU ","2598B COUNTY ROAD 227 , CAPE GIRARDEAU , MO","MO",5,2,2007,-89.708371,37.267931
"CAPE GIRARDEAU ","614 TERRY LANE , CAPE GIRARDEAU , MO","MO",1,4,2008,-89.549823,37.314876
"CAPE GIRARDEAU ","808 SOUTH SPRIGG STREET , CAPE GIRARDEAU , MO","MO",12,17,2008,-89.528372,37.29252
"CAPE GIRARDEAU ","3334  STATE HIGHWAY F, CAPE GIRARDEAU , MO","MO",4,3,2009,-89.7133104,37.2604275
"CAPE GIRARDEAU ","3655  STATE HIGHWAY F, CAPE GIRARDEAU , MO","MO",4,3,2009,-89.718781,37.2622918
"CAPE GIRARDEAU ","3439  WILLIAM, CAPE GIRARDEAU , MO","MO",4,21,2009,-89.5859286,37.30105
"CAPE GIRARDEAU ","1927  KINGSHIGHWAY, CAPE GIRARDEAU , MO","MO",4,8,2010,-89.5802857,37.3331883
"CAPE GIRARDEAU ","1124  COUSIN STREET  , CAPE GIRARDEAU , MO","MO",5,20,2010,-89.534502,37.298882
"CAPE GIRARDEAU ","1119  BLOOMFIELD, CAPE GIRARDEAU , MO","MO",7,11,2011,-89.534288,37.299251
"CAPE GIRARDEAU ","600  TIMON WAY  , CAPE GIRARDEAU , MO","MO",8,13,2011,-89.515514,37.331663
"CAPE GIRARDEAU ","1467  KINGSWAY DRIVE  , CAPE GIRARDEAU , MO","MO",7,26,2012,-89.56304,37.328363
"CAPE GIRARDEAU ","1024  WEST MOUNT, CAPE GIRARDEAU , MO","MO",8,16,2012,-89.5622583,37.3213769
"CAPE GIRARDEAU ","2830  WHITENER STREET BOX 3 , CAPE GIRARDEAU , MO","MO",12,10,2015,-89.5181476,37.3058839
"CAPE GIRARDEAU ","2627 MANSFIELD , JACKSON , MO","MO",3,10,2005,-89.636747,37.385442
"CAPE GIRARDEAU ","1334 CR 468 , JACKSON , MO","MO",7,24,2005,-89.748211,37.427794
"CAPE GIRARDEAU ","154 RED PINE LN , OAK RIDGE , MO","MO",4,16,2004,-89.7312891,37.501848
"CAPE GIRARDEAU ","730 MAIN N ST , PERRYVILLE , MO","MO",3,12,2004,-89.8622358,37.7338169
"CAPE GIRARDEAU ","1116 GRAND AVE , PERRYVILLE , MO","MO",4,9,2004,-89.8787436,37.7288416
"CAPE GIRARDEAU ","2654 MISSOURI 51 N D , PERRYVILLE , MO","MO",9,16,2004,-89.8634717,37.7467437
"CAPE GIRARDEAU ","15 SHELBY S , PERRYVILLE , MO","MO",10,29,2004,-89.8665789,37.724809
"CAPE GIRARDEAU ","525  COUNTY ROAD, , MO","MO",4,25,2009,-90.3899638,38.206054
"CARROLL ","602 GRAND AVENUE CIRCLE , CARROLLTON , MO","MO",4,15,2004,-93.4855741,39.363344
"CARTER ","CO ROAD 334 (A) , ELLSINORE , MO","MO",11,5,2005,-90.7890536,36.9657256
"CASS ","121 BROOKSIDE DR , BELTON , MO","MO",7,14,2004,-94.5386246,38.803579
"CASS ","15509 ALLEN AVE , BELTON , MO","MO",10,15,2004,-94.518506,38.8415279
"CASS ","1731 LAKEWOOD TER 205 , BELTON , MO","MO",11,23,2004,-94.5093748,38.8099243
"CASS ","501 3RD E , CREIGHTON , MO","MO",2,8,2005,-94.0760886,38.4970283
"CASS ","111 MAIN ST , EAST LYNNE , MO","MO",1,7,2005,-94.2284512,38.6671989
"CASS ","201 MAIN E , EAST LYNNE , MO","MO",4,9,2005,-94.2288648,38.6672118
"CASS ","1003 WALL W B , HARRISONVILLE , MO","MO",4,4,2004,-94.3564846,38.6542371
"CASS ","603 NORTH INDEPENDENCE STREE , HARRISONVILLE , MO","MO",4,3,2008,-94.348354,38.658126
"CASS ","25617 LAKE ANNETTE RD , LAKE ANNETTE , MO","MO",11,9,2004,-94.5128313,38.654699
"CASS ","24717 DONAHUE S , PECULIAR , MO","MO",11,27,2004,-94.45313,38.672463
"CASS ","12400 250 ST , PECULIAR , MO","MO",1,11,2005,-94.453112,38.668291
"CASS ","16420 M-291 S , PLEASANT HILL , MO","MO",12,10,2004,-94.3733814,38.80931
"CASS ","318 SUNRISE S DR , RAYMORE , MO","MO",3,16,2004,-94.4462073,38.8004295
"CASS ","1200 HUBACH RD , RAYMORE , MO","MO",6,18,2004,-94.4325333,38.7815393
"CASS ","512 SKYVUE A , RAYMORE , MO","MO",2,22,2005,-94.4478614,38.7978457
"CASS ","715 MADISON CREEK , RAYMORE , MO","MO",12,8,2006,-94.458712,38.820318
"CEDAR ","1570 SOUTH DD HIGHWAY, CEDAR SPRINGS , MO","MO",6,29,2009,-93.8939878,37.8725045
"CEDAR ","2905 350 E RD , EL DORADO SPRINGS , MO","MO",5,22,2004,-93.9303772,37.8455445
"CEDAR ","4785 1260 E RD , EL DORADO SPRINGS , MO","MO",7,15,2004,-93.986121,37.7181417
"CEDAR ","9820 HIGHWAY 97 S , EL DORADO SPRINGS , MO","MO",7,26,2004,-94.027372,37.7570955
"CEDAR ","2998E 780 , EL DORADO SPRINGS , MO","MO",5,7,2007,-94.0178415,37.785199
"CEDAR ","504 EAST FIELDS STREET , EL DORADO SPRINGS , MO","MO",11,20,2007,-94.0148377,37.8700893
"CEDAR ","2500 SOUTH 601 ROAD  , EL DORADO SPRINGS , MO","MO",4,5,2009,-93.9571428,37.86088
"CEDAR ","2950 SOUTH HIGHWAY DD, EL DORADO SPRINGS , MO","MO",4,16,2009,-93.8936304,37.8699939
"CEDAR ","1550 SOUTH 75 ROAD  , EL DORADO SPRINGS , MO","MO",5,2,2009,-94.0530549,37.8766534
"CEDAR ","2550  601 ROAD  , EL DORADO SPRINGS , MO","MO",5,26,2009,-93.9571428,37.86088
"CEDAR ","6550 SOUTH 425 ROAD  , EL DORADO SPRINGS , MO","MO",6,16,2009,-93.9962153,37.730696
"CEDAR ","108 WEST HAINLINE ROAD  , EL DORADO SPRINGS , MO","MO",4,16,2010,-94.0227187,37.884799
"CEDAR ","4785 1260 E RD , STOCKTON , MO","MO",4,22,2004,-93.986121,37.7181417
"CEDAR ","507 SOUTH CHESTNUT STREET , STOCKTON , MO","MO",10,15,2007,-93.7902537,37.6952363
"CEDAR ","14810 SOUTH 676 ROAD  , STOCKTON , MO","MO",4,27,2009,-93.7954348,37.7943398
"CHARITON ","211 WEST 5TH STREET , BRUNSWICK , MO","MO",6,6,2006,-93.130649,39.4298817
"CHARITON ","135  MAIN, ROTHVILLE , MO","MO",4,10,2009,-93.0572586,39.6536243
"CHRISTIAN ","824 METZLETINE N , BILLINGS , MO","MO",3,5,2004,-93.5521411,37.0675544
"CHRISTIAN ","2701 WISEHILL RD , BILLINGS , MO","MO",10,22,2004,-93.4855825,37.0563304
"CHRISTIAN ","2300 POINSETTA DRIVE , BILLINGS , MO","MO",3,17,2008,-93.6097052,37.0397549
"CHRISTIAN ","2305  STATE HIGHWAY DD, BRUNER , MO","MO",7,28,2010,-92.9501844,36.9779074
"CHRISTIAN ","5252 STATE HWY H , CHADWICK , MO","MO",4,16,2005,-93.1038141,36.8681709
"CHRISTIAN ","11106 STATE HIGHWAY 125 S , CHADWICK , MO","MO",6,21,2005,-93.0259322,36.8877855
"CHRISTIAN ","148 LILLY LN , CLEVER , MO","MO",1,10,2005,-93.4448675,37.0319248
"CHRISTIAN ","396 PRIMROSE LN , CLEVER , MO","MO",5,13,2005,-93.4224774,37.0314432
"CHRISTIAN ","314  NAVAJO, CLEVER , MO","MO",7,29,2011,-93.476293,37.0350473
"CHRISTIAN ","1492 STEVENS ROAD , GARRISON , MO","MO",3,14,2006,-93.0227271,36.8396358
"CHRISTIAN ","339 FERN ROAD , HIGHLANDVILLE , MO","MO",8,18,2006,-93.261888,36.9091244
"CHRISTIAN ","3789 STATE HIGHWAY JJ , LINDEN , MO","MO",1,11,2008,-93.1307813,37.0337762
"CHRISTIAN ","1423 NICHOLAS S , NIXA , MO","MO",1,8,2004,-93.3412552,37.0070812
"CHRISTIAN ","30 MEADOWS TRAILER PARK , NIXA , MO","MO",1,24,2004,-93.294353,37.0433863
"CHRISTIAN ","523 PRIMROSE LN , NIXA , MO","MO",2,8,2004,-93.3092519,37.0044007
"CHRISTIAN ","MEADOWS TRAILER PARK 62 , NIXA , MO","MO",3,2,2004,-93.294353,37.0433863
