"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"KENAI PENINSULA","48587 DARBY RD, NIKISKI, AK, NIKISKI, AK","AK","4","5","2004",-151.298721,60.684536
"KENAI PENINSULA","53195 MARION, NIKISKI, AK, NIKISKI, AK","AK","5","29","2008",-151.324434,60.704254
"KENAI PENINSULA","MP 155 STERLING HWY, NINILCHIK, AK, NINILCHIK, AK","AK","6","4","2004",-151.620823,60.080409
"KENAI PENINSULA","47895 ANDREWS AVE, SOLDOTNA, AK, SOLDOTNA, AK","AK","9","23","2004",-151.168822,60.493774
"MATANUSKA-SUSITNA","1970 MLAKAR S CIR, BIG LAKE, AK, BIG LAKE, AK","AK","12","22","2004",-149.788546,61.561182
"MATANUSKA-SUSITNA","7055 MCKENZIE, PALMER, AK, PALMER, AK","AK","4","17","2004",-148.999916,61.662823
"MATANUSKA-SUSITNA","918 COLONY S WAY, PALMER, AK, PALMER, AK","AK","5","15","2004",-149.115635,61.598191
"MATANUSKA-SUSITNA","12401 EAST NORMAN, PALMER, AK, PALMER, AK","AK","10","10","2004",-149.138061,61.670857
"MATANUSKA-SUSITNA","5050 OLD GLENN S HWY 1, PALMER, AK, PALMER, AK","AK","10","19","2005",-149.045707,61.524349
"MATANUSKA-SUSITNA","405 NORTH OLD GLENN, PALMER, AK, PALMER, AK","AK","2","18","2008",-149.039948,61.583057
"MATANUSKA-SUSITNA","1101  SHENANDOAH, PALMER, AK, PALMER, AK","AK","7","6","2010",-149.289821,61.591084
"MATANUSKA-SUSITNA","3348 MEADOW LAKES DR, WASILLA, AK, WASILLA, AK","AK","3","13","2004",-149.667062,61.618365
"MATANUSKA-SUSITNA","1782 PIONEER PEAK DR, WASILLA, AK, WASILLA, AK","AK","3","17","2004",-149.401892,61.593325
"MATANUSKA-SUSITNA","5161 STEIN DR, WASILLA, AK, WASILLA, AK","AK","4","5","2004",-149.58078,61.546794
"MATANUSKA-SUSITNA","3420 VILLAGE ST, WASILLA, AK, WASILLA, AK","AK","4","11","2004",-149.59936,61.543974
"MATANUSKA-SUSITNA","3775 TWEED CT, WASILLA, AK, WASILLA, AK","AK","5","6","2004",-149.545409,61.586651
"MATANUSKA-SUSITNA","1350 PADDY PL, WASILLA, AK, WASILLA, AK","AK","5","29","2004",-149.559678,61.569205
"MATANUSKA-SUSITNA","5721 BONAPARTE, WASILLA, AK, WASILLA, AK","AK","6","12","2004",-149.594427,61.55119
"MATANUSKA-SUSITNA","NHN MILE 1 6 LUPINE LN, WASILLA, AK, WASILLA, AK","AK","8","27","2004",-149.571269,61.522199
"MATANUSKA-SUSITNA","6200 HOLLYWOOD W RD, WASILLA, AK, WASILLA, AK","AK","9","2","2004",-149.606575,61.541301
"MATANUSKA-SUSITNA","2900 PARKS E HWY, WASILLA, AK, WASILLA, AK","AK","9","24","2004",-149.37605,61.570826
"MATANUSKA-SUSITNA","NHN MILE 14 SITZE RD, WASILLA, AK, WASILLA, AK","AK","11","6","2004",-149.503809,61.651288
"MATANUSKA-SUSITNA","7319 SILVER W DR, WASILLA, AK, WASILLA, AK","AK","1","6","2005",-149.634883,61.641271
"MATANUSKA-SUSITNA","3551 LUCILLE ST, WASILLA, AK, WASILLA, AK","AK","2","10","2005",-149.437329,61.620589
"MATANUSKA-SUSITNA","2578 OLD TRAIL RD 1, WASILLA, AK, WASILLA, AK","AK","2","16","2005",-149.698831,61.551035
"MATANUSKA-SUSITNA","1066 WINTER AVE, WASILLA, AK, WASILLA, AK","AK","2","25","2005",-149.477794,61.589403
"MATANUSKA-SUSITNA","3100 TAMARAK, WASILLA, AK, WASILLA, AK","AK","3","19","2005",-149.371518,61.578125
"MATANUSKA-SUSITNA","2344 LAKE LUCILLE DR, WASILLA, AK, WASILLA, AK","AK","3","22","2005",-149.497084,61.571037
"MATANUSKA-SUSITNA","2534 COLES RD, WASILLA, AK, WASILLA, AK","AK","4","13","2005",-149.375499,61.66451
"MATANUSKA-SUSITNA","7120 SILVER DR, WASILLA, AK, WASILLA, AK","AK","8","15","2005",-149.629041,61.640135
"MATANUSKA-SUSITNA","NHN MILE 43 WILLOW FISHHOOK RD, WASILLA, AK, WILLOW, AK","AK","8","12","2004",-149.597686,61.764353
