"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"BIBB ","250 MARGARET COURT  , MACON  , GA","GA",2,9,2006,-83.7436069,32.7579964
"BIBB ","2154 RIVERSIDE DRIVE  , MACON  , GA","GA",2,21,2006,-83.649713,32.860345
"BIBB ","2170 ALLEN ROAD  , MACON  , GA","GA",4,7,2006,-83.651987,32.740138
"BIBB ","354 ROGERS AVENUE  , MACON  , GA","GA",8,14,2006,-83.655229,32.852662
"BIBB ","5975 COLUMBUS ROAD  , MACON  , GA","GA",4,5,2007,-83.7501001,32.8116864
"BIBB ","575 BAXTER AVENUE 802  , MACON  , GA","GA",1,23,2008,-83.6433521,32.8525533
"BIBB ","2170  ST. CLARA DRIVE   , MACON  , GA","GA",5,4,2010,-83.620569,32.672074
"BIBB ","2035  LIBERTY CHURCH ROAD   , MACON  , GA","GA",7,28,2010,-83.641762,32.7236951
"BIBB ","857  TRINITY PLACE   , MACON  , GA","GA",7,9,2011,-83.601621,32.852446
"BLECKLEY ","137 DIXON ROAD  , COCHRAN  , GA","GA",9,15,2005,-83.3546098,32.3868278
"BRANTLEY ","ROUTE 2 AVENUE LOT 9  , WAYNESVILLE  , GA","GA",1,19,2007,-81.8603687,31.1475049
"BROOKS ","662 NESBIT RD  , PAVO  , GA","GA",1,15,2004,-83.7258584,30.9291315
"BROOKS ","1518  BRANCH ROAD   , PAVO  , GA","GA",7,24,2010,-83.667756,31.0170112
"BROOKS ","685 TOWER LN  , QUITMAN  , GA","GA",5,25,2004,-83.4915027,30.6804801
"BROOKS ","8142 HIGHWAY 84 W  , QUITMAN  , GA","GA",9,9,2005,-83.4779846,30.7912157
"BROOKS ","840  BELCHER ROAD   , QUITMAN  , GA","GA",7,24,2010,-83.5439196,30.9266645
"BROOKS ","4425  TROUPEVILLE ROAD   , QUITMAN  , GA","GA",7,28,2010,-83.4679999,30.8277305
"BULLOCH ","6850 CYPRESS LAKE ROAD  ,  , GA","GA",11,3,2004,-81.80622,32.425571
"BURKE ","11313 SOUTH HIGHWAY 23  , GIRARD  , GA","GA",7,18,2006,-81.7357022,33.0214738
"BURKE ","488  EAGLE PASS ROAD   , HEPHZIBAH  , GA","GA",9,28,2010,-82.075354,33.21923
"BURKE ","2223 HWY 56  , WAYNESBORO  , GA","GA",1,15,2006,-81.9575571,33.1369617
"BURKE ","3696 HIGHWAY 25  , WAYNESBORO  , GA","GA",7,14,2006,-81.9930711,33.048731
"BURKE ","383 WINTER ROAD  , WAYNESBORO  , GA","GA",7,14,2006,-88.6543087,31.6743217
"BURKE ","244  BRIAR CREEK ESTATES ROAD   , WAYNESBORO  , GA","GA",2,14,2011,-81.966061,33.126544
"BURKE ","244  BRIAR CREEK ESTATES ROAD   , WAYNESBORO  , GA","GA",2,14,2011,-81.966061,33.126544
"CAMDEN ","9633  HWY 6 , WOODBINE  , GA","GA",11,25,2013,-81.7226063,30.9638429
"CARROLL ","1065 SANDY FLAT ROAD  , BOWDON  , GA","GA",5,19,2007,-85.2859243,33.5193703
"CARROLL ","740 KIERBON RD  , CARROLLTON  , GA","GA",2,22,2005,-85.0766113,33.5801103
"CARROLL ","153 WRENWOOD BOX 153 LN  , CARROLLTON  , GA","GA",1,7,2006,-85.0766113,33.5801103
"CARROLL ","3 MILNER STREET  , TEMPLE  , GA","GA",6,16,2005,-85.0342856,33.741113
"CARROLL ","511 MAIN STREET  , VILLA RICA  , GA","GA",8,21,2007,-84.921252,33.734528
"CATOOSA ","60 KEN LN  , RINGGOLD  , GA","GA",1,17,2004,-85.1383194,34.9565079
"CATOOSA ","320 TEEMS E RD  , RINGGOLD  , GA","GA",3,20,2004,-85.2021191,34.8072419
"CATOOSA ","152 HANNAH LN  , RINGGOLD  , GA","GA",6,14,2004,-85.157784,34.846583
"CATOOSA ","2553 41 HWY 2553  , RINGGOLD  , GA","GA",8,16,2004,-85.16849,34.9612567
"CATOOSA ","162 L Q WARE LN  , RINGGOLD  , GA","GA",10,8,2004,-85.1188768,34.8894219
"CATOOSA ","934 ROACH HOLLOW RD  , RINGGOLD  , GA","GA",10,8,2004,-85.138525,34.9510814
"CATOOSA ","195 LINDSEY DRIVE  , RINGGOLD  , GA","GA",2,22,2005,-85.182077,34.880522
"CATOOSA ","CONDRA RD 652  , RINGGOLD  , GA","GA",3,5,2005,-85.019841,34.939309
"CATOOSA ","4070 HWY 41  , RINGGOLD  , GA","GA",5,16,2005,-85.1672534,34.9605597
"CATOOSA ","2675 NORTH HWY 41  , RINGGOLD  , GA","GA",8,24,2007,-85.5837785,34.3234341
"CATOOSA ","164 AMY LANE  , RINGGOLD  , GA","GA",9,3,2008,-85.170275,34.953511
"CATOOSA ","130 GILBERT DRIVE  , RINGGOLD  , GA","GA",11,7,2008,-85.136956,34.922181
"CATOOSA ","1304 LAKE VIEW DR  , ROSSVILLE  , GA","GA",2,14,2004,-85.251612,34.979023
"CATOOSA ","46 FISHER ST  , ROSSVILLE  , GA","GA",9,22,2004,-85.218417,34.98523
"CATOOSA ","880 STATELINE RD. W  , ROSSVILLE  , GA","GA",2,13,2006,-85.2414469,34.985289
"CATOOSA ","938 STEELE ROAD  , ROSSVILLE  , GA","GA",9,20,2007,-85.221375,34.972783
"CATOOSA ","294 WARREN STREET 294  , ROSSVILLE  , GA","GA",9,17,2008,-85.2611359,34.9704369
"CHATHAM ","85 GODLEY ROAD  , BLOOMINGDALE  , GA","GA",4,13,2004,-81.2946545,32.165275
"CHATHAM ","59 LEISURE DRIVE  , GARDEN CITY  , GA","GA",5,7,2005,-81.1539145,32.0984834
"CHATHAM ","4833  OLD LOUISVILLE ROAD  , GARDEN CITY  , GA","GA",7,7,2015,-81.186059,32.095216
"CHATHAM ","5103  GARRARDO AVENUE   , SAVANNAH  , GA","GA",6,25,2010,-81.158074,32.041772
"CHATHAM ","4800  BUTLER AVENUE   , SAVANNAH  , GA","GA",7,19,2010,-81.0555128,32.0256656
"CHATHAM ","1814 EAST 39TH STREET  , SAVANNAH  , GA","GA",10,22,2014,-81.070482,32.047818
"CHATTOOGA ","100 WIGGINS RD  , LYERLY  , GA","GA",7,14,2004,-85.4093035,34.3594376
"CHATTOOGA ","489 STERLING MILL RD  , LYERLY  , GA","GA",8,4,2004,-85.4032911,34.4039775
"CHATTOOGA ","507 CARTER RD  , MENLO  , GA","GA",8,4,2004,-85.4917906,34.4574438
"CHATTOOGA ","855 BLOWING SPRINGS RD  , SUMMERVILLE  , GA","GA",2,5,2004,-85.45179,34.5281168
"CHATTOOGA ","195 LAKESIDE LN  , SUMMERVILLE  , GA","GA",3,30,2004,-85.1656918,34.5689643
"CHATTOOGA ","1683 FISH HATCHERY RD  , SUMMERVILLE  , GA","GA",5,6,2004,-85.4148934,34.4559469
"CHATTOOGA ","4515 HWY 27 HWY 110  , SUMMERVILLE  , GA","GA",5,20,2004,-85.3084921,34.5290272
"CHATTOOGA ","11626 HWY 337  , SUMMERVILLE  , GA","GA",8,10,2004,-85.3901263,34.5628747
"CHATTOOGA ","11489 HIGHWAY 27  , SUMMERVILLE  , GA","GA",10,22,2004,-85.3081188,34.5300918
"CHATTOOGA ","135 RAYMOND ST  , SUMMERVILLE  , GA","GA",10,22,2004,-85.3557272,34.484478
"CHATTOOGA ","1200 HWY 48  , SUMMERVILLE  , GA","GA",10,28,2004,-85.3648497,34.4732808
"CHATTOOGA ","10450 HIGHWAY 337  , SUMMERVILLE  , GA","GA",7,28,2006,-85.3918135,34.5611065
"CHATTOOGA ","92 HEDRICK DRIVE  , SUMMERVILLE  , GA","GA",9,25,2006,-85.3094251,34.4676593
"CHATTOOGA ","88 SKELTON ROAD  , SUMMERVILLE  , GA","GA",12,13,2008,-85.3246024,34.507074
"CHATTOOGA ","17 LONG HOLLOW RD  , TRION  , GA","GA",3,3,2004,-85.319656,34.5752977
"CHATTOOGA ","14230 27 HWY 110  , TRION  , GA","GA",4,13,2004,-85.3097911,34.5445409
"CHATTOOGA ","1357 RIDGE WAY RD  , TRION  , GA","GA",8,17,2004,-85.3097537,34.5757224
"CHATTOOGA ","978 CUMMINGS RD  , TRION  , GA","GA",8,26,2004,-85.3288652,34.5763854
"CHATTOOGA ","164 WILLIAM CEMETARY RD  , TRION  , GA","GA",11,23,2004,-85.2793376,34.5564075
"CHATTOOGA ","854 WELCOME HILL RD  , TRION  , GA","GA",12,17,2004,-85.3300921,34.5696181
"CHATTOOGA ","37 GEORGIA AVE  , TRION  , GA","GA",11,26,2005,-85.3062412,34.5451143
"CHEROKEE ","6310 BELLS FERRY RD LOT 33  , ACWORTH  , GA","GA",9,2,2004,-84.5799391,34.1022264
"CHEROKEE ","913 MERRITT LN  , ACWORTH  , GA","GA",11,9,2004,-84.5761703,34.0931459
"CHEROKEE ","3751 ARBOR HILL RD  , CANTON  , GA","GA",8,5,2004,-84.329207,34.2248469
"CHEROKEE ","4251 HOLLY SPRINGS PARKWAY  , CANTON  , GA","GA",12,15,2004,-84.5084004,34.1519206
"CHEROKEE ","281 BROWN STREET  , CANTON  , GA","GA",11,6,2006,-84.48571,34.238706
"CLAY ","59 FAIR ROAD  , MORRIS  , GA","GA",11,19,2008,-84.5118024,33.8855922
"CLAYTON ","330  ARROWHEAD BOULEVARD 57G  , JONESBORO  , GA","GA",1,8,2014,-84.3793108,33.5762986
"CLINCH ","3074  JESSIE STEEDLEY HIGHWAY   , ARGYLE  , GA","GA",4,12,2010,-82.6484726,31.0741004
"CLINCH ","211 PINEVIEW AVE  , HOMERVILLE  , GA","GA",3,3,2004,-82.7423643,31.0327994
"CLINCH ","55 MCCASHIN DR  , HOMERVILLE  , GA","GA",5,26,2005,-82.7470849,31.0365983
"COBB ","5515 GLADE RD  , ACWORTH  , GA","GA",2,23,2005,-84.6793637,34.0892393
"COBB ","3505 WINDY RIDGE PARKWAY 1003  , ATLANTA  , GA","GA",12,5,2008,-84.4599541,33.8976257
"COBB ","1310 GREER DR  , AUSTELL  , GA","GA",6,9,2004,-84.5895592,33.858722
"COBB ","5132 JONES RD  , MABLETON  , GA","GA",12,9,2004,-84.6219299,33.8293124
"COBB ","1641 GLENN PLACE  , MABLETON  , GA","GA",4,19,2006,-84.6014236,33.8434529
"COBB ","115  DEARING COURT   , MABLETON  , GA","GA",8,6,2012,-84.5333506,33.7911917
"COBB ","59 KATHERINE DR  , MARIETTA  , GA","GA",1,31,2006,-84.548912,34.029024
"COBB ","2532 MOUNTAIN VIEW SCHOOL ROAD  , MARIETTA  , GA","GA",4,25,2006,-84.4768712,34.0385573
"COBB ","2121 WINDY HILL, UNIT 1554 ROAD  , MARIETTA  , GA","GA",10,18,2007,-84.5499327,33.952602
"COBB ","200 CHURCH RD  , SMYRNA  , GA","GA",2,9,2005,-84.547805,33.87668
"COBB ","2457  GLENDALE CIRCLE   , SMYRNA  , GA","GA",10,15,2012,-84.5343479,33.8928051
"COFFEE ","1486 NEW HOPE RD  , AMBROSE  , GA","GA",3,2,2004,-83.024574,31.61178
"COFFEE ","462 PINE STREET  , AMBROSE  , GA","GA",9,29,2007,-83.0190129,31.5968214
"COFFEE ","447 411 S HWY  , DOUGLAS  , GA","GA",4,1,2004,-83.2166334,31.592647
"COFFEE ","1291 ROCKY POND RD  , DOUGLAS  , GA","GA",5,20,2004,-82.9022677,31.5476521
"COFFEE ","107 JASMINE DR  , DOUGLAS  , GA","GA",12,1,2004,-82.82404,31.412281
"COFFEE ","1426 BRISTON ROAD  , WILLACOOCHEE  , GA","GA",12,4,2006,-82.9202033,31.4257888
"COLQUITT ","4770 HWY 111  , HARTSFIELD  , GA","GA",10,15,2004,-83.9415013,31.1308177
"COLQUITT ","819 TREE FARM ROAD  , MOULTRIE  , GA","GA",4,25,2007,-83.8289448,31.1619439
"COLUMBIA ","136 POND VIEW  , EVANS  , GA","GA",1,3,2007,-82.194552,33.584187
"COLUMBIA ","100 HARLEM ROAD  , GROVETOWN  , GA","GA",1,27,2005,-82.2075977,33.4541514
"COLUMBIA ","1036 CARLENE  , GROVETOWN  , GA","GA",1,9,2006,-82.2708509,33.433886
"COLUMBIA ","607  THOMAS DRIVE   , MARTINEZ  , GA","GA",4,13,2010,-82.1318019,33.503478
"COLUMBIA ","3905  ALMON DRIVE   , MARTINEZ  , GA","GA",7,5,2010,-82.096098,33.506005
"COOK ","100 LOVERS LANE  , ADEL  , GA","GA",1,23,2005,-83.4045228,31.1316788
"COOK ","27 LIVINGSTON RD  , ADEL  , GA","GA",5,29,2005,-83.3866256,31.0966838
"COOK ","16  BURNETT ROAD   , ADEL  , GA","GA",6,14,2011,-83.3622043,31.1954487
"COOK ","605  ROWAN RD ROAD   , ADEL  , GA","GA",8,8,2013,-83.3745162,31.1659441
"COOK ","608 CHAERVILLE HWY  , SPARKS  , GA","GA",6,14,2004,-83.4373831,31.1668572
"COWETA ","23 HILL E ST  , NEWNAN  , GA","GA",4,3,2004,-84.773882,33.3520169
"COWETA ","65 FULLER GORDON RD  , NEWNAN  , GA","GA",5,12,2004,-84.866914,33.462024
"COWETA ","7 MURPHY E ST  , NEWNAN  , GA","GA",6,15,2004,-84.771272,33.351728
"COWETA ","24 REBEL ROAD  , NEWNAN  , GA","GA",7,1,2005,-84.861641,33.297526
"CRAWFORD ","1585  MATTHEWS ROAD   , KNOXVILLE  , GA","GA",1,9,2010,-84.0116282,32.7210649
"CRAWFORD ","1701 HORNE ROAD  , ROBERTA  , GA","GA",5,25,2007,-83.98425,32.6905154
"CRAWFORD ","186 WEST AGENCY STREET  , ROBERTA  , GA","GA",9,7,2007,-84.0167669,32.7161548
"CRAWFORD ","186 WEST AGENCY STREET  , ROBERTA  , GA","GA",11,8,2007,-84.0167669,32.7161548
"CRAWFORD ","1733 MATTHEWS ROAD  , ROBERTA  , GA","GA",7,28,2008,-83.9575952,32.699617
"CRISP ","284 BRADY RD  , CORDELE  , GA","GA",5,25,2004,-83.6647942,31.9869132
"CRISP ","129 SPRING ST  , CORDELE  , GA","GA",8,19,2004,-83.7904889,31.990291
"DADE ","1587 MOORE N RD  , RISING FAWN  , GA","GA",7,25,2005,-85.4588348,34.8033423
"DADE ","393 MEMORIAL DR  , RISING FAWN  , GA","GA",8,16,2005,-85.486991,34.804119
"DADE ","1021 DISTRICT LINE RD  , TRENTON  , GA","GA",7,28,2005,-85.572457,34.854195
"DADE ","1183 WELLS RD  , TRENTON  , GA","GA",8,2,2005,-85.5355154,34.8976565
"DADE ","377 FIRST STREET  , TRENTON  , GA","GA",1,27,2006,-85.5127452,34.8747853
"DADE ","51 TWIN OAKS DRIVE  , TRENTON  , GA","GA",5,31,2006,-85.5887371,34.9244624
"DADE ","1463 HWY 11  , TRENTON  , GA","GA",9,13,2007,-85.4833045,34.90818
"DADE ","120 WAWONA DR  , WILDWOOD  , GA","GA",8,22,2004,-85.4199919,34.965054
"DAWSON ","54 NEEDHAM DR  , DAWSONVILLE  , GA","GA",4,1,2004,-84.181985,34.336077
"DAWSON ","49 VALLEY RD  , DAWSONVILLE  , GA","GA",6,30,2004,-84.0997713,34.3924912
"DECATUR ","111 LYNN JUSTICE ROAD  , BAINBRIDGE  , GA","GA",3,6,2008,-84.6349234,30.9265501
"DECATUR ","1382  BOOSTER CLUB ROAD 13  , BAINBRIDGE  , GA","GA",12,10,2010,-84.7750935,30.7592111
"DECATUR ","929 HATCHER ROAD  , BRINSON  , GA","GA",3,18,2008,-84.6842344,31.0198365
"DECATUR ","990 OLD PELHAM ROAD  , CLIMAX  , GA","GA",5,22,2007,-84.4527637,30.9743835
"DOUGHERTY ","916 CORDELE RD  , ALBANY  , GA","GA",6,17,2004,-84.063146,31.594655
"DOUGLAS ","2217 CHESTNUT LOG LP  , DOUGLASVILLE  , GA","GA",2,18,2004,-84.647324,33.749073
"DOUGLAS ","2372 RIDGE RD  , DOUGLASVILLE  , GA","GA",12,23,2004,-84.8432184,33.8041399
"DOUGLAS ","1801 LEE RD  , LITHIA SPRINGS  , GA","GA",1,3,2004,-84.6532494,33.7562084
"DOUGLAS ","2552 WINDING CREEK DRIVE  , LITHIA SPRINGS  , GA","GA",9,27,2006,-84.660873,33.758902
"EARLY ","1417 NORTH PEARL STREET  , JAKIN  , GA","GA",8,15,2007,-84.980365,31.0950017
"EFFINGHAM ","2434 SPRINGFIELD EGYPT RD  , CLYO  , GA","GA",2,27,2004,-81.2670507,32.4840731
"EFFINGHAM ","158 THOMPSON STREET  , FAULKVILLE  , GA","GA",5,17,2006,-81.333212,32.146047
"EFFINGHAM ","1734 CENTRAL AVE  , GUYTON  , GA","GA",1,27,2004,-81.3918925,32.2849023
"EFFINGHAM ","218 UNCLE BUD DR  , MELDRIM  , GA","GA",2,13,2004,-81.3953385,32.1382397
"ELBERT ","2300 HARTWELL N HWY  , ELBERTON  , GA","GA",8,11,2004,-82.891119,34.205512
"ELBERT ","3422 ANDERSON HWY  , ELBERTON  , GA","GA",11,9,2004,-82.772504,34.240442
"EVANS ","156  BREWTON COLLINS ROAD   , CLAXTON  , GA","GA",9,22,2010,-81.9402632,32.1801548
"FANNIN ","1252 WOLF CREEK RD G  , MINERAL BLUFF  , GA","GA",3,30,2004,-84.3103685,34.983269
"FAYETTE ","114 SIMS RD  , TYRONE  , GA","GA",2,6,2006,-84.560822,33.452166
"FLOYD ","69 SLEEPY HOLLOW ROAD  , CAVE SPRING  , GA","GA",3,8,2006,-85.3758065,34.1654937
"FLOYD ","12 NORTH GARDEN COURT  , ROME  , GA","GA",9,10,2006,-85.226803,34.2886072
"FLOYD ","300 SYCAMORE STREET  , ROME  , GA","GA",9,20,2006,-85.208544,34.262838
"FLOYD ","5 LEE STREET B  , ROME  , GA","GA",9,5,2008,-85.2831925,34.2689493
"FLOYD ","6 WOODBERRY DRIVE B  ,  , GA","GA",10,2,2006,-85.145425,34.1733649
"FORSYTH ","3617 DR. BRAMBLETT RD  , CUMMING  , GA","GA",6,2,2004,-84.1716772,34.2823376
"FRANKLIN ","184 ELGIN LN  , CANON  , GA","GA",4,30,2005,-82.994551,34.342171
"FRANKLIN ","326 OLD CHISOLM TRAIL  , LAVONIA  , GA","GA",12,22,2004,-83.106818,34.4359361
"FULTON ","91 DENNA PL  , ALPHARETTA  , GA","GA",7,12,2004,-84.289843,34.0849432
"FULTON ","10550  ASH RILL DRIVE   , ALPHARETTA  , GA","GA",12,11,2010,-84.270815,34.036312
"FULTON ","5204  COLLINGWOOD LANE   , ALPHARETTA  , GA","GA",8,8,2012,-84.2608116,34.0487505
"FULTON ","5479 GLENRIDGE DRIVE  , ATLANTA  , GA","GA",11,3,2006,-84.37224,33.9033939
"GILMER ","36 WOODHAVEN  , ELLIJAY  , GA","GA",9,6,2004,-84.4994548,34.6556099
"GILMER ","345 MULBERRY ST  , ELLIJAY  , GA","GA",12,17,2004,-84.4690361,34.6862951
"GILMER ","573 WEEKS RD  , ELLIJAY  , GA","GA",4,4,2005,-84.5075552,34.7278565
"GLASCOCK ","7817 HWY 102 WEST  , MITCHELL  , GA","GA",9,6,2004,-82.7131066,33.2040678
"GLASCOCK ","9148 CASON ROAD  , MITCHELL  , GA","GA",6,29,2005,-82.7318737,33.2134624
"GORDON ","1507 SEXTON RD  , RESACA  , GA","GA",6,22,2004,-84.828841,34.608913
"GORDON ","129 RUSTIC VIEW DR  , RESACA  , GA","GA",8,16,2004,-84.863135,34.625279
"GRADY ","1006 SINGLETARY ROAD  , CAIRO  , GA","GA",10,18,2004,-84.1455887,30.8450327
"GRADY ","837 WOMBLE ROAD  , CAIRO  , GA","GA",9,6,2005,-84.2455338,31.005612
"GRADY ","1883 RIDGE ROAD  , CAIRO  , GA","GA",12,17,2005,-84.2305805,30.9829434
"GRADY ","3121 HWY 188  , CAIRO  , GA","GA",2,27,2006,-84.1447435,30.9225223
"GRADY ","267 OAKLAND DRIVE  , CAIRO  , GA","GA",3,9,2006,-84.2471786,30.8138702
"GRADY ","253 SUNSET LANE  , CAIRO  , GA","GA",6,26,2006,-84.1325138,30.8632168
"GRADY ","778 LACY ROAD  , CAIRO  , GA","GA",8,24,2006,-84.2012897,30.8774132
"GRADY ","186 TRAWICK LANE  , CAIRO  , GA","GA",12,28,2006,-84.1803113,30.9527386
"GRADY ","3906 NORTH HWY 111 HIGHWAY  , CAIRO  , GA","GA",1,18,2007,-84.2554762,30.8077962
"GRADY ","606 POPE STORE ROAD  , CAIRO  , GA","GA",1,24,2007,-84.1410178,30.9818349
"GRADY ","644 SPENCE ROAD  , PELHAM  , GA","GA",8,20,2005,-84.166558,31.0165877
"GWINNETT ","2729 IRENE CIR  , DULUTH  , GA","GA",5,16,2004,-84.1379911,33.97593
"GWINNETT ","510  ST. JAMES COURT   , LAWRENCEVILLE  , GA","GA",10,27,2012,-84.092481,33.920437
"GWINNETT ","5264 LOCOMOTIVE LANE  , NORCROSS  , GA","GA",12,8,2008,-84.1941983,33.948411
"GWINNETT ","2057  LANIER TERRACE DRIVE  , NORCROSS  , GA","GA",6,13,2012,-84.197958,33.925413
"GWINNETT ","4445 EMORY DRIVE  , SUGAR HILL  , GA","GA",1,20,2005,-84.027453,34.091014
"GWINNETT ","5110 PRICE DRIVE  , SUWANEE  , GA","GA",11,24,2006,-84.0723075,34.0933327
"GWINNETT ","618  EIGHT POINT CT NW COURT   , SUWANEE  , GA","GA",3,21,2014,-84.042679,34.005472
"HALL ","3791  OLD CORNELIA HIGHWAY  , GAINESVILLE  , GA","GA",12,14,2011,-83.731925,34.3455085
"HALL ","5979  JULIAN BAUGH ROAD  , GAINESVILLE  , GA","GA",8,6,2015,-83.701285,34.376149
"HALL ","325 MOCCASIN GAP RD  , LULA  , GA","GA",1,30,2004,-83.6068411,34.3824282
"HALL ","5542 SALLE DRIVE  , OAKWOOD  , GA","GA",2,23,2006,-83.8843455,34.227602
"HARALSON ","510 ATLANTIC AVE  , BREMEN  , GA","GA",8,27,2004,-85.1558045,33.7161656
"HARALSON ","5444 US HWY 78 8  , BREMEN  , GA","GA",1,6,2005,-85.192879,33.7052802
"HARALSON ","2676 HWY 100 S HWY  , BUCHANAN  , GA","GA",5,25,2005,-85.2986891,33.8655765
"HARALSON ","41 RIVERSIDE RD  , TALLAPOOSA  , GA","GA",4,19,2004,-85.334035,33.7405973
"HARALSON ","161 DEWEY ST  , TALLAPOOSA  , GA","GA",9,3,2004,-85.2820149,33.7448422
"HARALSON ","175 POUNDS ROAD  , TALLAPOOSA  , GA","GA",2,4,2005,-85.294562,33.7406407
"HARALSON ","1284 WEST US HWY 78  , TALLAPOOSA  , GA","GA",4,7,2005,-85.318836,33.7418735
"HARALSON ","331 DANIEL RD  , TALLAPOOSA  , GA","GA",10,18,2005,-85.2388776,33.7208819
"HARALSON ","3749 OLD HWY 100  , TALLAPOOSA  , GA","GA",5,10,2006,-85.2931234,33.7240676
"HARALSON ","3749 OLD HWY 100 LOT 18  , TALLAPOOSA  , GA","GA",5,10,2006,-85.2931234,33.7240676
"HARALSON ","130 RENEE STREET  , TALLAPOOSA  , GA","GA",5,24,2007,-85.3118428,33.7559713
"HARALSON ","24  LAUNDRY STREET   , TALLAPOOSA  , GA","GA",4,26,2009,-85.2949879,33.7429353
"HARALSON ","380 KELLY CREEK  , WACO  , GA","GA",9,5,2004,-85.329055,33.6629445
"HARRIS ","990  GRANTHAM DRIVE   , CATAULA  , GA","GA",6,16,2010,-84.966026,32.686202
"HARRIS ","1424  MARTIN ROAD   , HAMILTON  , GA","GA",2,15,2011,-85.080479,32.682657
"HARRIS ","1424  MARTIN ROAD   , HAMILTON  , GA","GA",2,15,2011,-85.080479,32.682657
"HEARD ","840 BOGGUS RD  , FRANKLIN  , GA","GA",2,23,2005,-85.1339648,33.208534
"HEARD ","11373 HIGHWAY 34 W 22  , FRANKLIN  , GA","GA",2,25,2005,-85.1184148,33.2824036
"HEARD ","10202  HIGHWAY 34 , FRANKLIN  , GA","GA",4,22,2010,-85.1208043,33.2775914
"HOUSTON ","618 COLLINS AVENUE  , CENTERVILLE  , GA","GA",6,13,2006,-83.6788399,32.633641
"HOUSTON ","905  COLLINS AVENUE   , CENTERVILLE  , GA","GA",1,23,2010,-83.679822,32.642659
"HOUSTON ","105 THRUSH CT  , PERRY  , GA","GA",8,9,2004,-83.699159,32.485452
"HOUSTON ","302 OASIS AVENUE  , WARNER ROBINS  , GA","GA",4,5,2005,-83.674534,32.597633
"HOUSTON ","305 EVERGREEN STREET  , WARNER ROBINS  , GA","GA",2,11,2006,-83.618034,32.636945
"IRWIN ","120 PARADISE LN  , OCILLA  , GA","GA",4,26,2004,-83.267252,31.677432
"IRWIN ","138 BUCHANAN S RD  , REBECCA  , GA","GA",9,26,2004,-83.4079417,31.6682999
