"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"ADAMS ","4461 111TH W AVE , WESTMINSTER , CO","CO",1,26,2005,-105.043252,39.897574
"ADAMS ","2956 ELIOT W CIR #3 , WESTMINSTER , CO","CO",2,25,2005,-111.8938283,33.3494784
"ADAMS ","7300 DALE N CT , WESTMINSTER , CO","CO",2,27,2005,-105.020766,39.828951
"ADAMS ","7520 NORTH NEWTON STREET , WESTMINSTER , CO","CO",1,10,2006,-105.037122,39.83318
"ADAMS ","11107 ALCOTT STREET , WESTMINSTER , CO","CO",6,2,2006,-105.017827,39.897725
"ADAMS ","8061 TENNYSON STREET , WESTMINSTER , CO","CO",4,28,2007,-105.047736,39.842995
"ARAPAHOE ","4158 RICHFIELD S ST , AURORA , CO","CO",3,12,2004,-104.78735,39.641793
"ARAPAHOE ","650 RACINE S ST , AURORA , CO","CO",11,18,2004,-104.842559,39.7044659
"ARAPAHOE ","1011 ABILENE ST 215 & 217 , AURORA , CO","CO",12,20,2004,-99.845685,32.45759
"ARAPAHOE ","15955 ILIFF E PL , AURORA , CO","CO",3,9,2005,-104.802161,39.674639
"ARAPAHOE ","17813 LOYOLA E , AURORA , CO","CO",1,11,2006,-104.7805812,39.645459
"ARAPAHOE ","1024 SCRANTON N , AURORA , CO","CO",3,2,2006,-104.84034,39.732309
"ARAPAHOE ","19682 HARVARD E DR , AURORA , CO","CO",3,2,2006,-104.759756,39.669965
"ARAPAHOE ","1330 PARIS S CT , AURORA , CO","CO",3,21,2006,-104.848485,39.692319
"ARAPAHOE ","750 SOUTH MACON WAY , AURORA , CO","CO",3,22,2006,-104.855807,39.702684
"ARAPAHOE ","1040 NORTH FLORENCE STREET , AURORA , CO","CO",6,28,2006,-104.8714339,39.73186
"ARAPAHOE ","1300 NORTH IRONTON STREET , AURORA , CO","CO",12,1,2006,-104.863138,39.736617
"ARAPAHOE ","14500 EAST 2ND #A-304 AVENUE , AURORA , CO","CO",5,24,2007,-94.3763842,35.0248738
"ARAPAHOE ","16953 EAST WHITAKER DRIVE , AURORA , CO","CO",8,21,2007,-104.790421,39.626909
"ARAPAHOE ","6811 GILPIN CIRCLE S WAY , CENTENNIAL , CO","CO",11,8,2004,-104.969288,39.592904
"ARAPAHOE ","7375 SOUTH DOWING (WEST) CIRCLE , CENTENNIAL , CO","CO",9,6,2006,-104.970602,39.582923
"ARAPAHOE ","2909 SOUTH ACOMA STREET , ENGLEWOOD , CO","CO",6,22,2006,-104.989184,39.663769
"ARAPAHOE ","4945 SOUTH DELAWARE STREET , ENGLEWOOD , CO","CO",9,19,2007,-104.992984,39.626865
"ARAPAHOE ","995 WEST PEAKVIEW AVENUE , LITTLETON , CO","CO",3,7,2007,-104.9996023,39.5988946
"ARAPAHOE ","5250 SOUTH HURON WAY 103 , LITTLETON , CO","CO",12,14,2007,-104.9989831,39.6214507
"ARAPAHOE ","5250 SOUTH HURON WAY 205 , LITTLETON , CO","CO",3,28,2008,-104.9989831,39.6214507
"ARAPAHOE ","6187 SOUTH STERNE PARKWAY , LITTLETON , CO","CO",9,20,2008,-105.0099451,39.6048346
"ARAPAHOE ","293 WEST POWERS PLACE 406 , LITTLETON , CO","CO",10,15,2008,-104.991445,39.61434
"ARCHULETA ","61 RADIENT W CT , PAGOSA SPRINGS , CO","CO",8,3,2005,-107.0764489,37.2771412
"BENT ","620 CARSON , LAS ANIMAS , CO","CO",3,21,2004,-103.2211689,38.0657037
"BOULDER ","1091 SIR GALAHAD DRIVE , LAFAYETTE , CO","CO",9,6,2006,-105.0794126,39.9878346
"BOULDER ","2264 DEXTER DR , LONGMONT , CO","CO",1,22,2004,-105.0980341,40.1989666
"BOULDER ","311 21ST AVE 4 , LONGMONT , CO","CO",5,22,2004,-105.0979074,40.1957327
"BOULDER ","15 EMPIRE PL , LONGMONT , CO","CO",8,4,2004,-105.0917166,40.1788308
"BOULDER ","946 PENDELTON AVE , LONGMONT , CO","CO",12,19,2004,-105.075126,40.1707215
"BROOMFIELD ","220  FLINT WAY  , BROOMFIELD , CO","CO",11,10,2011,-105.078007,39.917596
"BROOMFIELD ","136  CORAL WAY  , BROOMFIELD , CO","CO",10,10,2012,-105.07481,39.91708
"CLEAR CREEK ","97 SPRUCE LN , IDAHO SPRINGS , CO","CO",2,27,2004,-105.4996239,39.7413448
"CLEAR CREEK ","1938 WALL ST , IDAHO SPRINGS , CO","CO",4,15,2005,-105.511537,39.744632
"CLEAR CREEK ","920 COLORADO BOULEVARD , IDAHO SPRINGS , CO","CO",6,22,2006,-105.522948,39.743541
"DELTA ","485 1710 LANE , DELTA , CO","CO",11,23,2004,-108.043,38.7252
"DENVER ","1106 CLARKSON S ST A , DENVER , CO","CO",1,20,2004,-104.977793,39.6963
"DENVER ","2570 DAYTON S WAY D307 , DENVER , CO","CO",2,3,2004,-104.8734247,39.6706045
"DENVER ","4146 GRAND W AVE , DENVER , CO","CO",4,18,2004,-105.040786,39.62932
"DENVER ","8199 WELBY RD 210A , DENVER , CO","CO",6,11,2004,-104.9570181,39.8450261
"DENVER ","1101 ALAMEDA W AVE 209 , DENVER , CO","CO",7,1,2004,-105.001171,39.712445
"DENVER ","455 COLORADO S BLVD 512 , DENVER , CO","CO",7,20,2004,-104.9412907,39.7079999
"DENVER ","55 GALAPAGO N ST , DENVER , CO","CO",8,28,2004,-104.996687,39.717604
"DENVER ","1060 PARKER S RD 10 , DENVER , CO","CO",9,6,2004,-104.9007329,39.6981383
"DENVER ","3409 1/2 ALASKA W PL , DENVER , CO","CO",11,8,2004,-105.031375,39.708807
"DENVER ","2283 FOX S ST , DENVER , CO","CO",11,19,2004,-104.995136,39.675258
"DENVER ","3700 MARIN N ST 6 & 8 , DENVER , CO","CO",12,30,2004,-68.6730802,10.3903922
"DENVER ","4440 JASON N ST , DENVER , CO","CO",3,17,2005,-104.99906,39.777258
"DENVER ","838 EUDORA N ST , DENVER , CO","CO",7,23,2005,-104.930112,39.729956
"DENVER ","799 CHERRY N ST , DENVER , CO","CO",7,27,2005,-104.9341186,39.729088
"DENVER ","3121 NORTH YORK STREET , DENVER , CO","CO",7,29,2006,-104.960091,39.761208
"DENVER ","4625 WEST 46TH AVENUE , DENVER , CO","CO",8,30,2006,-105.0465781,39.7802414
"DENVER ","10025 EAST GIRARD AVENUE , DENVER , CO","CO",9,6,2006,-104.8705942,39.6557071
"DENVER ","4885 SOUTH QUEBEC STREET , DENVER , CO","CO",10,30,2006,-104.9045721,39.6260852
"DENVER ","2237 EAST 14TH AVENUE , DENVER , CO","CO",10,31,2006,-104.95997,39.738605
"DENVER ","1059 NORTH CORONA STREET , DENVER , CO","CO",11,24,2006,-104.9741198,39.7331285
"DENVER ","593 SOUTH QUITMAN STREET , DENVER , CO","CO",1,19,2007,-105.0410689,39.707004
"DENVER ","4610 EAST 8TH AVENUE , DENVER , CO","CO",4,12,2007,-104.9337208,39.729224
"DENVER ","3314 WEST 33RD AVENUE , DENVER , CO","CO",4,13,2007,-105.0304469,39.7638118
"DENVER ","103 SOUTH ZENOBIA STREET , DENVER , CO","CO",5,10,2007,-105.052133,39.71485
"DENVER ","3106 NORTH UMATILLA STREET , DENVER , CO","CO",7,18,2007,-105.0116952,39.7610412
"DENVER ","732 NORTH KNOX COURT , DENVER , CO","CO",1,10,2008,-105.032136,39.728454
"DENVER ","1029 EAST 8TH AVENUE 505 , DENVER , CO","CO",5,9,2008,-104.9745078,39.7292936
"DENVER ","2570 SOUTH DAYTON STREET I-306 , DENVER , CO","CO",6,3,2008,-104.8753636,39.7086544
"DENVER ","50 SOUTH ALCOTT STREET 5 , DENVER , CO","CO",9,28,2008,-105.016721,39.715806
"DENVER ","1471 NORTH ZENOBIA STREET 1475 , DENVER , CO","CO",5,8,2009,-105.052316,39.739786
"DOUGLAS ","1030 HIGHLANDS BLUFF DRIVE , CASTLE ROCK , CO","CO",3,28,2008,-104.8753158,39.3777101
"DOUGLAS ","3406 POWERS W PL , LITTLETON , CO","CO",1,12,2006,-105.031244,39.61432
"DOUGLAS ","17739 BISCUIT ROOT DRIVE , PARKER , CO","CO",11,26,2006,-104.783415,39.555551
"DOUGLAS ","10883 BAYFIELD WAY , PARKER , CO","CO",8,1,2007,-104.757846,39.518947
"EL PASO ","11810 HAHN RD , CALHAN , CO","CO",6,15,2004,-104.3123792,39.0028166
"EL PASO ","25802 JUDGE ORR ROAD , CALHAN , CO","CO",4,4,2006,-104.344837,38.95964
"EL PASO ","8370 HIGHWAY 24 W , CASCADE , CO","CO",7,3,2004,-104.9749043,38.9118675
"EL PASO ","1124 COLORADO W AVE , COLORADO SPRINGS , CO","CO",1,2,2004,-104.843608,38.836442
"EL PASO ","115 24TH S ST , COLORADO SPRINGS , CO","CO",1,5,2004,-104.861526,38.845505
"EL PASO ","4610 RUSINA RD 119 , COLORADO SPRINGS , CO","CO",1,11,2004,-104.8302985,38.8991204
"EL PASO ","2625 ORE MILL RD 121 , COLORADO SPRINGS , CO","CO",1,12,2004,-104.867904,38.8460495
"EL PASO ","3603 INDIAN PIPE CIR , COLORADO SPRINGS , CO","CO",1,15,2004,-104.766048,38.891415
"EL PASO ","4204 LOOMIS AVE , COLORADO SPRINGS , CO","CO",1,21,2004,-104.7986729,38.77153
"EL PASO ","2571 UINTAH E ST 12 , COLORADO SPRINGS , CO","CO",1,22,2004,-104.78139,38.848644
"EL PASO ","1518 PARKWAY DR , COLORADO SPRINGS , CO","CO",1,29,2004,-104.837297,38.811
"EL PASO ","2631 PIKES PEAK W AVE H , COLORADO SPRINGS , CO","CO",1,30,2004,-104.8645498,38.8492398
"EL PASO ","3010 CHESTNUT N ST 255 , COLORADO SPRINGS , CO","CO",2,7,2004,-104.837123,38.877536
"EL PASO ","6210 CORPORATE DR 137 , COLORADO SPRINGS , CO","CO",2,8,2004,-104.8171293,38.9193711
"EL PASO ","1025 LOFLIN RD , COLORADO SPRINGS , CO","CO",2,13,2004,-104.53735,38.847702
"EL PASO ","2725 a LAS VEGAS E ST , COLORADO SPRINGS , CO","CO",2,28,2004,-104.778586,38.789569
"EL PASO ","805 CIRCLE S DR 1J , COLORADO SPRINGS , CO","CO",3,10,2004,-104.7800157,38.821052
"EL PASO ","5367 SMOKEHOUSE LN , COLORADO SPRINGS , CO","CO",3,12,2004,-104.729027,38.884239
"EL PASO ","222 LUXURY LN , COLORADO SPRINGS , CO","CO",3,30,2004,-104.829091,39.031424
"EL PASO ","240 RIMVIEW DR H , COLORADO SPRINGS , CO","CO",4,12,2004,-104.8336406,38.9171366
"EL PASO ","833 HATHAWAY DR , COLORADO SPRINGS , CO","CO",4,12,2004,-104.7082336,38.8435832
"EL PASO ","2269 SILENT RAIN DR , COLORADO SPRINGS , CO","CO",4,22,2004,-104.869396,38.934994
"EL PASO ","6875 SPACE VILLAGE DR 311 , COLORADO SPRINGS , CO","CO",5,6,2004,-104.6989735,38.8385705
"EL PASO ","11665 VOLLMER RD , COLORADO SPRINGS , CO","CO",5,19,2004,-104.6622639,39.001491
"EL PASO ","2848 MAVERICK DR , COLORADO SPRINGS , CO","CO",5,19,2004,-104.773645,38.928312
"EL PASO ","3613 LEEDS LN , COLORADO SPRINGS , CO","CO",5,20,2004,-104.7966586,38.884116
"EL PASO ","3228 CHESTNUT N ST 228 , COLORADO SPRINGS , CO","CO",6,24,2004,-104.8372977,38.8806681
"EL PASO ","2126 FOUNTAIN E BLVD , COLORADO SPRINGS , CO","CO",7,7,2004,-104.788128,38.817625
"EL PASO ","1501 ARCH ST , COLORADO SPRINGS , CO","CO",7,22,2004,-104.865295,38.834104
"EL PASO ","222 LUXURY LN , COLORADO SPRINGS , CO","CO",7,23,2004,-104.829091,39.031424
"EL PASO ","6210 CORPORATE DR 149 , COLORADO SPRINGS , CO","CO",7,26,2004,-104.8171293,38.9193711
"EL PASO ","1625 LENMAR DR G206 , COLORADO SPRINGS , CO","CO",8,20,2004,-104.8114841,38.8092281
"EL PASO ","931 19TH N ST 23 , COLORADO SPRINGS , CO","CO",8,20,2004,-104.8496296,38.8520924
"EL PASO ","830 WEBER N ST 7 , COLORADO SPRINGS , CO","CO",10,26,2004,-104.819554,38.846151
"EL PASO ","2218 HAGERMAN ST , COLORADO SPRINGS , CO","CO",11,1,2004,-104.86364,38.840188
"EL PASO ","555 GARDEN OF THE GODS W RD , COLORADO SPRINGS , CO","CO",12,5,2004,-104.8336488,38.8961483
"EL PASO ","3631 MARION DR 303 , COLORADO SPRINGS , CO","CO",12,14,2004,-104.759993,38.849446
"EL PASO ","775 EL PASO N ST , COLORADO SPRINGS , CO","CO",12,21,2004,-104.812312,38.844833
"EL PASO ","214 SWOPE N AVE 19 , COLORADO SPRINGS , CO","CO",12,24,2004,-104.792004,38.836397
"EL PASO ","2512 MONUMENT W ST , COLORADO SPRINGS , CO","CO",12,30,2004,-104.857925,38.853493
"EL PASO ","219 INSTITUTE N ST 1 , COLORADO SPRINGS , CO","CO",2,17,2005,-104.8077239,38.836524
"EL PASO ","2111 WARWICK LN , COLORADO SPRINGS , CO","CO",3,11,2005,-104.761569,38.8633049
"EL PASO ","1214 ASPEN DR , COLORADO SPRINGS , CO","CO",4,22,2005,-104.7313394,38.7530605
"EL PASO ","2806 TEJON N ST , COLORADO SPRINGS , CO","CO",5,12,2005,-104.821906,38.872387
"EL PASO ","1409 MAXWELL ST , COLORADO SPRINGS , CO","CO",5,25,2005,-104.76913,38.765745
"EL PASO ","6715 PAHOKEE CT , COLORADO SPRINGS , CO","CO",5,25,2005,-104.702856,38.85832
"EL PASO ","2770 UINTAH E ST , COLORADO SPRINGS , CO","CO",1,24,2006,-104.7775002,38.8492561
"EL PASO ","844 HANS BRINKER STREET , COLORADO SPRINGS , CO","CO",4,28,2006,-104.841387,38.8844629
"EL PASO ","3280 SOUTH ACADEMY BOULEVARD , COLORADO SPRINGS , CO","CO",3,3,2007,-104.7594341,38.7848377
"EL PASO ","720 YUMA STREET , COLORADO SPRINGS , CO","CO",10,12,2007,-104.778403,38.843115
"EL PASO ","1117 CREE DRIVE 2 , COLORADO SPRINGS , CO","CO",10,27,2007,-104.704395,38.847403
"EL PASO ","3818 PEARL DRIVE , COLORADO SPRINGS , CO","CO",10,29,2007,-104.755889,38.899084
"EL PASO ","3413 WEST MONICA DRIVE , COLORADO SPRINGS , CO","CO",12,5,2007,-104.746319,38.783709
"EL PASO ","220 MOUNT VIEW LANE 11 , COLORADO SPRINGS , CO","CO",3,10,2008,-104.816722,38.889986
"EL PASO ","2428 EAST ST. VRAIN STREET , COLORADO SPRINGS , CO","CO",5,21,2008,-104.784342,38.840125
"EL PASO ","321 BROOKSIDE DRIVE 30 , COLORADO SPRINGS , CO","CO",5,21,2008,-104.8197018,38.812778
"EL PASO ","101 WILLIAMS , COLORADO SPRINGS , CO","CO",10,29,2008,-104.839362,38.836753
"EL PASO ","542 EAST PLATTE AVENUE A , COLORADO SPRINGS , CO","CO",1,31,2010,-104.814374,38.838247
"EL PASO ","5010 ELLICOTT N HWY , ELLICOTT , CO","CO",5,21,2004,-104.3872411,38.8453498
"EL PASO ","11 SUNNY LAND LP , FOUNTAIN , CO","CO",10,2,2004,-104.7008056,38.682219
"EL PASO ","944 CANDLESTAR N LP , FOUNTAIN , CO","CO",10,20,2004,-104.6735209,38.66875
"EL PASO ","460 CREST DR , FOUNTAIN , CO","CO",2,12,2006,-104.707168,38.678543
"EL PASO ","208 MISSOURI E AVE 1 , FOUNTAIN , CO","CO",3,17,2006,-104.698938,38.682131
"EL PASO ","7110 IONA AVE , GREEN MOUNTAIN FALLS , CO","CO",6,12,2005,-105.022864,38.936017
"EL PASO ","1015 MIDLAND AVE , MANITOU SPRINGS , CO","CO",2,20,2006,-104.920551,38.857065
"EL PASO ","115 PAWNEE AVE 1 , MANITOU SPRINGS , CO","CO",3,9,2006,-104.913607,38.855424
"EL PASO ","12265 SMITH RD , PEYTON , CO","CO",5,5,2005,-104.599351,38.9050749
"EL PASO ","13770 GYMKHANA ROAD 9 , PEYTON , CO","CO",1,23,2008,-104.568802,38.879199
"EL PASO ","1100 HALLAM AVE B , SECURITY , CO","CO",1,23,2004,-104.74367,38.7585989
"EL PASO ","113 TEWA DR , SECURITY , CO","CO",8,7,2004,-104.7369819,38.7459859
"EL PASO ","122 NORTH 7TH STREET 1 , , CO","CO",10,30,2007,-106.8310414,39.1932644
"FREMONT ","2951 US 50 HWY 5 , CANON CITY , CO","CO",11,22,2004,-105.2013327,38.4480732
"GARFIELD ","101 8TH W ST , GLENWOOD SPRINGS , CO","CO",1,18,2005,-107.3264773,39.5468223
"GARFIELD ","210 9TH S ST , RIFLE , CO","CO",11,18,2004,-107.7787219,39.5198969
"GUNNISON ","1010 VIRGINIA W AVE 18 , GUNNISON , CO","CO",6,26,2004,-106.939329,38.546497
"JEFFERSON ","11308 59TH W PL , ARVADA , CO","CO",2,22,2004,-105.124856,39.8049449
"JEFFERSON ","5690 80TH W AVE 87 , ARVADA , CO","CO",3,19,2004,-105.0586956,39.8417162
"JEFFERSON ","7825 ALLISON N WAY A308 , ARVADA , CO","CO",6,8,2004,-105.0895695,39.8375492
"JEFFERSON ","7487 GARLAND N ST , ARVADA , CO","CO",7,6,2004,-105.102995,39.832296
"JEFFERSON ","6591 ZANG N CT , ARVADA , CO","CO",8,19,2004,-105.14635,39.816559
"JEFFERSON ","8510 GRANDVIEW W AVE , ARVADA , CO","CO",5,5,2005,-105.092957,39.798158
"JEFFERSON ","6395 53RD W AVE , ARVADA , CO","CO",1,11,2006,-105.067084,39.793202
"JEFFERSON ","9660 WEST 63RD AVENUE , ARVADA , CO","CO",12,19,2006,-105.106046,39.810741
"JEFFERSON ","5580 WEST 10TH AVENUE , DENVER , CO","CO",4,2,2007,-105.057335,39.7329534
"JEFFERSON ","6815 WEST 24TH AVENUE 211 , EDGEWATER , CO","CO",4,29,2008,-105.072886,39.7518109
"JEFFERSON ","1305 ESTES N ST 27 , LAKEWOOD , CO","CO",4,11,2004,-105.096118,39.736863
"JEFFERSON ","1050 PIERCE S ST 21 , LAKEWOOD , CO","CO",5,19,2004,-105.0720389,39.6974252
"JEFFERSON ","210 INGALLS S ST 2 , LAKEWOOD , CO","CO",7,31,2004,-105.063575,39.712989
"JEFFERSON ","10250 MISSISSIPPI W AVE 1204 , LAKEWOOD , CO","CO",8,8,2004,-105.1132583,39.6961316
"JEFFERSON ","6780 14TH W AVE , LAKEWOOD , CO","CO",8,9,2004,-105.0715881,39.7383897
"JEFFERSON ","18997 KENDALL N ST , LAKEWOOD , CO","CO",9,8,2004,-105.0661555,39.7015137
"JEFFERSON ","3228 GARRISON S ST 236 , LAKEWOOD , CO","CO",9,10,2004,-105.0998927,39.657923
"JEFFERSON ","2899 ELDRIDGE S CT , LAKEWOOD , CO","CO",9,20,2004,-105.154057,39.666043
"JEFFERSON ","7393 JEFFERSON W AVE 139 , LAKEWOOD , CO","CO",10,16,2004,-105.0792656,39.6505626
"JEFFERSON ","8001 10TH W AVE # 10 , LAKEWOOD , CO","CO",9,22,2005,-119.226057,46.198963
"JEFFERSON ","6652 HAMILTON W DR , LAKEWOOD , CO","CO",1,22,2006,-105.069067,39.654222
"JEFFERSON ","8126 WEST 6TH AVENUE , LAKEWOOD , CO","CO",8,17,2006,-105.1358445,39.7248157
"JEFFERSON ","370 ZANG STREET 302 , LAKEWOOD , CO","CO",1,25,2008,-105.145185,39.720294
"JEFFERSON ","3282 SOUTH NEWCOMBE STREET 15-202 , LAKEWOOD , CO","CO",9,10,2008,-105.1179607,39.6576921
"JEFFERSON ","4605 ROUTT S ST , LITTLETON , CO","CO",10,20,2004,-105.127236,39.633615
"JEFFERSON ","13444 SARATOGA W DR , MORRISON , CO","CO",2,23,2004,-105.15093,39.626713
"JEFFERSON ","10710 NORTH MOORE STREET , WESTON , CO","CO",10,7,2014,-104.1541909,43.8314004
"JEFFERSON ","3275 NORTH AMES STREET , WHEAT RIDGE , CO","CO",5,5,2007,-105.0548,39.763294
"KIOWA ","4100 287 HWY , EADS , CO","CO",5,3,2004,-102.7199285,38.3177679
"LARIMER ","230 YOUNG GULCH RD , BELLVUE , CO","CO",3,14,2004,-105.330139,40.6504819
"LARIMER ","1511 SOUTH SUMMITVIEW DRIVE , FORT COLLINS , CO","CO",1,21,2004,-105.013881,40.5672659
"LARIMER ","634 MATHEWS ST C8 , FORT COLLINS , CO","CO",3,1,2004,-105.073521,40.578739
"LARIMER ","3106 SUMAC ST , FORT COLLINS , CO","CO",5,13,2005,-105.134626,40.564552
"LARIMER ","1219 POMONA STREET , FORT COLLINS , CO","CO",3,14,2006,-105.099394,40.596714
"LARIMER ","3036 REGATTA LANE , FORT COLLINS , CO","CO",10,11,2006,-105.045007,40.54639
"LARIMER ","900  VANDERBILT COURT  , FORT COLLINS , CO","CO",7,20,2010,-105.064562,40.555647
"LARIMER ","1197 WILSON N AVE 205 , LOVELAND , CO","CO",3,7,2004,-105.1106012,40.4059061
"LARIMER ","1179 3RD E ST , LOVELAND , CO","CO",7,1,2004,-105.0613225,40.3948187
"LARIMER ","420 57TH E ST 111 , LOVELAND , CO","CO",5,17,2005,-105.0716597,40.449245
"LARIMER ","1206 WEST EISENHOWER BOULEVARD , LOVELAND , CO","CO",5,3,2006,-105.095128,40.406801
"LARIMER ","1622 RANAE DRIVE , LOVELAND , CO","CO",10,11,2006,-105.102458,40.38948
"LARIMER ","2612 SOUTH SUSAN DRIVE , LOVELAND , CO","CO",4,5,2007,-105.1133849,40.378059
"LARIMER ","1101 NORTH MADISON STREET , LOVELAND , CO","CO",9,6,2007,-105.060961,40.402895
"LARIMER ","3614 BUTTERNUT DRIVE , LOVELAND , CO","CO",10,25,2007,-105.0839622,40.4282594
"LARIMER ","3852 CR 64 E , WELLINGTON , CO","CO",8,2,2004,-105.004566,40.712168
"LAS ANIMAS ","422 3RD W ST , TRINIDAD , CO","CO",4,3,2004,-104.5072412,37.1644557
"LAS ANIMAS ","109 PINE ST 9 , TRINIDAD , CO","CO",5,18,2004,-104.5092146,37.1730874
"LAS ANIMAS ","601 MAIN E ST 2A , TRINIDAD , CO","CO",4,16,2005,-104.4998049,37.1707282
"LAS ANIMAS ","800 RICO ST , TRINIDAD , CO","CO",8,2,2005,-104.499968,37.1751261
"LAS ANIMAS ","911 SOUTH OAK STREET , TRINIDAD , CO","CO",6,14,2006,-104.4958299,37.164707
"LOGAN ","601 4TH W AVE , CROOK , CO","CO",3,9,2005,-102.797803,40.860114
"MESA ","3115 CASTLE COURT , CLIFTON , CO","CO",7,29,2004,-108.476081,39.0611419
"MESA ","410 MIRADA CT , GRAND JUNCTION , CO","CO",10,24,2004,-108.642763,39.064132
"MESA ","730 HIGHWAY 50 104 , GRAND JUNCTION , CO","CO",12,26,2004,-108.561415,39.046791
"MONTEZUMA ","215 MAPLE S ST , CORTEZ , CO","CO",3,6,2004,-108.590748,37.345995
"MONTEZUMA ","6655 COUNTY ROAD 248 , CORTEZ , CO","CO",9,15,2004,-108.9223878,37.3232501
"MONTROSE ","26849 26.50 RD , NUCLA , CO","CO",11,17,2004,-108.3896704,38.1747235
"OTERO ","401 SEELEY , LA JUNTA , CO","CO",3,23,2004,-103.5215251,37.9974765
"OTERO ","711 EDISON AVE , LA JUNTA , CO","CO",2,2,2005,-103.536994,37.9812454
"OTERO ","25201 COUNTY RD 18 APT , ROCKY FORD , CO","CO",1,29,2005,-103.7479963,37.9999913
"PROWERS ","113 MAIN N , LAMAR , CO","CO",2,7,2004,-102.6197531,38.0905155
"PROWERS ","316 N 4TH , LAMAR , CO","CO",3,6,2004,-102.6182095,38.0934249
"PUEBLO ","903 9TH E ST , PUEBLO , CO","CO",1,9,2004,-105.008267,38.425861
"PUEBLO ","111 PARK DR A , PUEBLO , CO","CO",3,7,2004,-104.6621234,38.2678923
"PUEBLO ","1439 CYPRESS ST , PUEBLO , CO","CO",8,21,2004,-104.622135,38.240935
"PUEBLO ","1024 EVANS E AVE , PUEBLO , CO","CO",4,24,2005,-104.61466,38.248699
"RIO GRANDE ","8927 COUNTY ROAD 7 W , DEL NORTE , CO","CO",10,6,2004,-106.313308,37.691255
"RIO GRANDE ","406 MADISON STREET , MONTE VISTA , CO","CO",7,6,2007,-106.1438967,37.5762777
"SAN MIGUEL ","3400 ALPEN GLOW LN , TELLURIDE , CO","CO",5,6,2004,-107.9066178,38.0724684
"SUMMIT ","1291 ADAMS E AVE A4 , SILVERTHORNE , CO","CO",10,27,2004,-106.081143,39.6445192
"TELLER ","10624 SOUTH STATE HWY 67 , DIVIDE , CO","CO",1,4,2007,-105.1232823,38.7831656
